pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,zncc,peak_ratio,pose_peak,n_hyp,secs,net_score
test_B_00000309,B,2,dram_compact,1,222.42983395107,220.41167824584304,10.750508720953476,1.640650423394156,222.04346154630184,220.22813867032528,10.61574710352896,1.3794628463325205,0.7594457268714905,0.7594457268714905,0.5852562073471809,0.7594453692436218,3,18.41995021199909,0.8573365807533264
test_B_00000310,B,3,finfet_10nm,1,204.0506289464209,805.9568264509021,8.986119092361228,4.1681404235638695,203.9646857008338,805.9367735981941,8.80642047662386,4.293075653317632,0.5943942666053772,0.5943942666053772,0.0845499583559092,0.5943944454193115,3,14.86962163499993,0.7986581325531006
test_B_00000311,B,4,finfet_14nm,1,129.5947460775633,92.9565663742751,9.335898991297896,-0.4353073140535528,607.1776901185513,584.6320876181126,8.0,-1.1786950948423205,0.320896178483963,0.320896178483963,0.8262954269296242,0.3718807697296142,3,11.118867003999185,0.5363501310348511
test_B_00000312,B,1,finfet_22nm,1,544.2880935361258,406.12348128791376,10.59122591832976,1.5215363715727293,544.0450417101383,406.10699766874313,10.576293635720484,1.657591462009926,0.6035162806510925,0.9342813491821288,0.0934541174637095,0.9342815279960632,3,14.041297758001749,0.6035162806510925
test_B_00000313,B,2,dram_compact,1,144.944052843713,814.6615986833106,10.302790535459746,-0.4141940087621751,144.45465537905693,814.6528151333332,10.365971263325196,-0.2345324745193898,0.5885252952575684,0.7900565266609192,0.0678630544158408,0.7900553345680237,3,17.374270313001034,0.5885252952575684
test_B_00000314,B,3,dram_legacy,1,331.756705214282,389.95475663725,10.825281379088915,-1.0047236029622884,332.24178183078766,390.0541376620531,10.77398110582597,-1.4780308640192918,0.4215548634529114,0.4215548634529114,0.116099023513214,0.4215558469295501,3,18.804612484000245,0.8144491314888
test_B_00000315,B,4,finfet_14nm,1,522.5590207716087,690.7203838655192,10.185560022634364,4.017861793781423,518.7765264809132,690.6872553527355,10.22083247999328,4.079980449668378,0.2451899647712707,0.2451899647712707,0.4305417647368258,0.2825468480587005,3,13.0481958340024,0.5654085278511047
test_B_00000316,B,1,dram_legacy,1,214.77160765720905,781.2425055179519,10.026624703509537,0.6328512764224303,215.2133986055851,781.2527862936258,10.080771565466096,0.5916321329862881,0.7661911249160767,0.8758328557014465,0.1020684673307218,0.875832736492157,3,16.07465090199912,0.7661911249160767
test_B_00000317,B,2,finfet_22nm,1,53.83548769860573,499.7649250646178,11.193053020662932,4.998450918334108,54.58381614089012,499.85876904428005,11.312564700416983,4.939512040074163,0.348504364490509,0.348504364490509,0.5147912610640057,0.3996433019638061,3,21.272381617000065,0.5188063383102417
test_B_00000318,B,3,finfet_14nm,1,91.7852018425724,95.7206276606571,9.031866048483948,0.2500820276871724,94.15834972262384,95.74176022410391,9.121387352287217,-0.1400937455013599,0.5930854678153992,0.5930854678153992,0.0664450040155999,0.6061893701553345,3,17.003290915003163,0.6805640459060669
test_B_00000319,B,4,dram_legacy,1,416.3976222948912,477.1709217327411,10.072750409569124,-0.6682375634626716,413.07390948385,477.2603131234646,9.9232689093555,-0.7481568195226147,0.4432554244995117,0.4432554244995117,0.9507789004607936,0.4432547986507416,3,16.115423250001186,0.5174214243888855
test_B_00000320,B,1,finfet_7nm,1,722.048957611979,937.9514152358402,9.620754497774412,4.031766825810886,721.7077429890633,938.0,9.480455386897308,3.8995197344750863,0.5313804745674133,0.6647098064422607,0.2528873532893965,0.6647122502326965,3,14.82628473099976,0.5313804745674133
test_B_00000321,B,2,dram_loose,1,283.9079103322296,890.7079060329745,11.995828965513333,-3.9962791383245975,282.1946274936199,890.6173813939095,12.0,-3.936122622337904,0.6914305686950684,0.6914305686950684,0.0461278342178085,0.6914293766021729,3,19.86606187299913,0.8791903257369995
test_B_00000322,B,3,finfet_10nm,1,68.1021471751564,742.4889071905956,9.613558266246432,-2.6325246430855165,68.20598664879799,742.5139023484662,9.480850727475426,-2.74009374550136,0.4877595603466034,0.4877595603466034,0.2094564056656421,0.4877567291259765,3,11.946900278999236,0.8336129784584045
test_B_00000323,B,4,finfet_7nm,1,808.4935115429382,868.5895689547181,8.21067594530005,0.331289768140631,807.4766970779747,868.4981943878811,8.260060706561424,0.1302392513363057,0.5042592883110046,0.5042592883110046,0.7274952854915684,0.5197773575782776,3,15.106408929997995,0.6128603219985962
test_B_00000324,B,1,dram_compact,1,909.552842158402,709.412008476731,8.881859753985946,0.6673864066691246,910.1990007460116,709.4964511536527,8.958527105187892,0.7663072288360953,0.8107552528381348,0.8652274012565613,0.0821145705229206,0.8652277588844299,3,14.467594281999482,0.8107552528381348
test_B_00000325,B,2,finfet_22nm,1,927.8397056208916,888.5581275182687,8.988230368054833,3.3204027728463377,923.5955761522056,888.6852643042803,8.555087744972994,1.3863814240058323,0.6201152801513672,0.6201152801513672,0.041609262962355,0.6201146245002747,3,9.903565127999173,0.7502774000167847
test_B_00000326,B,3,finfet_7nm,1,620.7795089180979,953.5711508234735,9.585868772992324,-0.0330534880561099,618.3986924210371,953.8243755675418,9.348191409016856,0.0317316474967052,0.0,0.0,0.6980645266754213,0.778331458568573,3,15.745578645000933,0.284406304359436
test_B_00000327,B,4,finfet_45nm,1,151.3937283896609,514.4043263627617,9.228842896723217,-0.9414256385538264,148.26607497036457,514.1383989453316,9.304956845893733,-0.420853484678051,0.3145152330398559,0.3145152330398559,0.313235907536658,0.3145156502723694,3,14.05925068900251,0.7339035272598267
test_B_00000328,B,1,dram_compact,1,708.315770417644,575.4190851990288,8.776072824245052,1.4579420719788816,709.061640188098,575.3347321748734,8.797775369797113,1.1501064051716998,0.6756693720817566,0.9250819683074952,0.019271439954089,0.9250819087028505,3,18.198390248999203,0.6756693720817566
test_B_00000333,B,2,dram_loose,1,420.8747949401382,91.71364486532964,11.57562025328081,-2.44639633539944,420.70203371346,91.54368975013494,11.2642090780802,-2.5784765154898635,0.6392828226089478,0.6392828226089478,0.0611758085819454,0.6392824649810791,3,21.13555536700005,0.6910821199417114
test_B_00000334,B,3,dram_dense,1,541.3355664437026,373.8944927245575,8.052548921456589,-4.347430801450102,544.165350496769,373.92754077911377,8.0,-4.157694982677097,0.3180582821369171,0.5618945360183716,0.3478299358196222,0.5710412263870239,3,18.0352249839998,0.3180582821369171
test_B_00000335,B,4,finfet_22nm,1,837.1350173347566,650.1040378402677,10.178542938201666,3.954615998923595,726.9840892944485,658.1931174397469,10.346204784231944,4.065119625668153,0.2221554070711136,0.4898031651973724,0.9541976350960456,0.5049242973327637,3,17.18512776499847,0.2221554070711136
test_B_00000336,B,1,dram_loose,1,717.2435311705578,587.2027201619102,11.48282194047032,-3.619806995652824,716.2878681123257,587.5353400334716,11.38895949472588,-3.831268688998962,0.086820401251316,0.7481212615966797,1.0,0.7592320442199707,3,17.075578353997116,0.086820401251316
test_B_00000329,B,2,finfet_7nm,1,229.6927349425996,182.4713868411696,11.411601316791064,-4.903802518261655,229.9007931947708,182.67255786061287,11.26078674514878,-4.517663012901209,0.5912954807281494,0.5912954807281494,0.0500948269669336,0.5912958979606628,3,21.747854769000696,0.8911361694335938
test_B_00000330,B,3,dram_wide,1,289.6991758730512,771.3913930899862,11.513261960256829,-4.930708871962466,671.8279726952314,575.725525021553,11.689597642618269,-4.999547539137927,0.2411470860242843,0.2539989352226257,0.98028376133211,0.314252644777298,3,21.05306342499898,0.2411470860242843
test_B_00000331,B,4,finfet_45nm,1,483.1910475483201,492.387275447387,10.66365856346998,-0.5486144148208671,486.81903798878193,492.1818338930607,10.753292172660563,0.2080515360031405,0.5662128925323486,0.5662128925323486,0.2720692150413208,0.5662131309509277,3,18.573877427999832,0.7890232801437378
test_B_00000332,B,1,finfet_10nm,1,671.3055628656049,627.372964515127,11.24743908195904,-3.4960048967430755,670.6840673387051,627.3840526640415,11.2299433481096,-3.44056247300816,0.3436622321605682,0.9161304831504822,0.0599645567477505,0.91977721452713,3,20.73579482900095,0.3436622321605682
test_B_00000337,B,2,dram_legacy,1,204.337086952653,903.7078318649168,11.017458957030687,-4.818548239545057,203.64047281444076,903.6405249238014,11.24038946203901,-5.0,0.74699866771698,0.74699866771698,0.1664462455868146,0.7730664610862732,3,19.82191300699924,0.7872162461280823
test_B_00000338,B,3,finfet_22nm,1,520.1903798181314,276.5581467284543,10.132952217383432,0.618189313771186,520.6952868998051,276.5820432603359,10.111152578452428,1.069614121176523,0.421158492565155,0.421158492565155,0.6670124283392302,0.4575249552726745,3,17.498562731001584,0.6122593879699707
test_B_00000339,B,4,dram_legacy,1,76.09167917675546,779.9901659124923,10.90001423368377,1.0835658827971877,76.73597410321236,779.999679055094,10.8407495649131,1.148035991828272,0.1312872469425201,0.1312872469425201,0.6803272809382762,0.1639529466629028,3,15.04358568599855,0.8077418804168701
test_B_00000340,B,1,dram_loose,1,373.212903363107,499.1272268885289,11.682255469545698,3.420968662040732,373.44261026382446,499.1650640666485,11.654515763682875,3.5360852845269606,0.729271411895752,0.8844274878501892,0.149952546533167,0.8844274282455444,3,22.41950407100012,0.729271411895752
test_B_00000341,B,2,finfet_28nm,1,488.03945005450623,196.3060987087129,8.194090605481055,2.180455390872206,487.0049998164177,196.51470193825665,8.21648432691575,1.9804491771751769,0.5858150720596313,0.5858150720596313,0.3779815848198765,0.6035172343254089,3,13.46717415600142,0.7714898586273193
test_B_00000342,B,3,finfet_22nm,1,576.3462002211246,612.2525840939612,9.780959187043544,3.715570736673573,557.0791259407997,319.62529937922955,9.770335226702496,3.712430972826225,0.3484552800655365,0.3484552800655365,0.927438393300628,0.456358402967453,3,20.913856354000018,0.4486817717552185
test_B_00000343,B,4,finfet_10nm,1,509.0825313116093,377.5238707377053,11.912874562713402,-0.0365531758486028,503.1610448360443,632.9546822458506,8.19845359680744,-0.3012364789969997,0.0442961044609546,0.4154719710350036,0.7398592759265793,0.4364110827445984,3,17.835691570999188,0.0442961044609546
test_B_00000344,B,1,dram_compact,1,252.674546910848,752.0190428407648,9.815099355467336,0.2816535681409693,252.3178310096264,752.0547285862267,9.804557402710106,-0.0410743073349597,0.7590832710266113,0.8435013294219971,0.0637850154578171,0.843499481678009,3,15.636798448002082,0.7590832710266113
test_B_00000345,B,2,dram_1x,1,138.00881104920484,878.3367999165009,9.2692813087233,0.3562053804338259,139.01713114976883,878.1710642278194,9.500531200425378,-0.0967535215067436,0.5623984932899475,0.5623984932899475,0.0572762297995387,0.6396198868751526,3,14.443472405000648,0.9194654822349548
test_B_00000346,B,3,dram_1x,1,82.11564040567316,288.0549176809127,10.244446579040726,-3.11217612730346,81.3267872184515,301.85896387696266,10.42424313077094,-3.1818380526684047,0.3993484079837799,0.4641393721103668,0.7551609492273418,0.4838029146194458,3,18.777547607998716,0.3993484079837799
test_B_00000347,B,4,dram_wide,1,117.52177616341618,834.7236025121381,9.017226736725185,-4.964431540886341,113.6829976439476,904.5006513297558,9.173095965721316,-4.732172891836521,0.3693802654743194,0.3693802654743194,0.7952207865447121,0.3860120773315429,3,13.862386338998476,0.5901880860328674
test_B_00000348,B,1,finfet_28nm,1,772.9263432142184,610.1061536136369,8.256450264679914,3.023195226169607,772.519142948091,610.072911053896,8.405531400733219,3.06135554383904,0.7082138657569885,0.766343355178833,0.0957704044073245,0.76634281873703,3,8.319725081997603,0.7082138657569885
test_B_00000349,B,2,finfet_45nm,1,100.11370546759848,286.58529270546643,10.72897604276003,4.4896519999462665,99.63175256550312,286.71648839116096,10.969854630352888,4.5265857451668445,0.4714365303516388,0.4714365303516388,0.0663565489797001,0.4714358747005462,3,19.73731313300232,0.7898886799812317
test_B_00000350,B,3,finfet_7nm,1,141.5971404815411,382.22219486436734,8.960943072644076,2.656281752854936,139.77813428640366,382.45036862418056,8.988608395479826,2.633704309182019,0.4644829928874969,0.4644829928874969,0.2172128524967315,0.4644834995269775,3,13.78027753800052,0.7051125764846802
test_B_00000351,B,4,dram_loose,1,463.9124748728557,667.4276012707934,10.897109370896484,3.4861904259623504,932.3785671459378,11.866012984309602,10.65557103270816,2.042463182828188,0.0,0.0,0.8773578032962912,0.5887738466262817,3,14.47237883500202,0.1090220212936401
test_B_00000352,B,1,dram_1x,1,881.565121044055,638.80253769385,11.791339373213653,0.3090094447856515,882.0980828404427,638.7750858962536,11.63070450457784,0.1083620980046546,0.7390843033790588,0.9011701345443726,0.1838250397567633,0.9011707901954652,3,21.82398054299847,0.7390843033790588
test_B_00000357,B,2,finfet_10nm,1,920.8563246642678,289.5563406822363,9.325774499627736,-1.149070260733831,920.578015178442,289.83690167963505,9.525007848129162,-3.0611973783337536,0.5427451133728027,0.5427451133728027,0.0564230398728433,0.5996245741844177,3,14.522964974999924,0.8404492735862732
test_B_00000358,B,3,finfet_45nm,1,598.6080096202874,594.3525423600948,10.264186038589004,-1.1871887240695358,599.4332242012024,594.3963086605072,10.276450800445526,-1.8294657308370488,0.274266630411148,0.274266630411148,0.2009385988820365,0.274265855550766,3,17.879800571001397,0.7039656043052673
test_B_00000359,B,4,finfet_7nm,1,269.4162756130633,941.2366854558984,10.9261942939473,-3.4151638080071542,311.13057285547256,639.4443418905139,10.950058800042536,-3.5644065190160665,0.1919755488634109,0.5907376408576965,0.9789161300077674,0.6052017211914062,3,20.09675797700038,0.1919755488634109
test_B_00000360,B,1,finfet_7nm,1,806.5730144289369,99.5655618410371,8.648851389613604,-3.3249613995417384,806.8060984611511,99.55249899625778,8.672956704793885,-3.404019998992513,0.6518042087554932,0.9061061143875122,0.0309182838444839,0.9061067700386048,3,9.100670882999111,0.6518042087554932
test_B_00000353,B,2,dram_1x,1,861.2251392057019,460.4179590793417,10.173285043960991,4.554114057601941,861.8087387382984,460.4468796700239,10.307803898037104,4.751672115075685,0.616370677947998,0.6697489023208618,0.0543606935761625,0.6697503328323364,3,17.787070592999953,0.616370677947998
test_B_00000354,B,3,dram_wide,1,518.4456700108238,298.9214959111844,8.51473444557176,-1.4148713376519173,519.241587549448,298.8180043399334,8.513341377796426,-1.3726908961463793,0.5995491743087769,0.5995491743087769,0.0313002420476489,0.5995476841926575,3,14.348122809002234,0.8175433278083801
test_B_00000355,B,4,dram_loose,1,327.5049620825405,302.23357857536905,11.562454232405262,2.5776623697730923,16.36441764123278,51.27234044523716,11.85624128165225,3.0631585020009537,0.0,0.0,0.7076334803315589,0.4992775321006775,3,22.175883534000604,0.1747714430093765
test_B_00000356,B,1,finfet_14nm,1,499.9788355253022,669.5508437329986,11.56968131220892,1.6626622567470415,64.86267900069662,975.586847606276,11.06974221442816,0.7053542296476271,0.0,0.0,0.9703777800819476,0.9279428720474244,3,20.62372266999955,0.0217005163431167
test_B_00000365,B,2,finfet_7nm,1,488.8225651671583,131.60024187226117,10.9068734906275,-0.6957152944057583,489.9530370421708,131.76964223384857,11.000295458539718,-1.2817229939831198,0.6267396211624146,0.6267396211624146,0.9190269021133466,0.6267399787902832,3,17.163026934998925,0.7961203455924988
test_B_00000366,B,3,dram_dense,1,429.8635501193655,847.7051511429936,8.635008533035926,0.8462127378859758,429.17773020267487,847.6377655863762,8.68697022262672,0.8358609361654469,0.4029183089733124,0.5707485675811768,0.6848339404106379,0.6194577217102051,3,13.281350355999166,0.4029183089733124
test_B_00000367,B,4,finfet_7nm,1,556.3708421097188,455.27336987294046,9.977950441899372,2.785356160839473,556.8512975871563,455.25590258836746,9.99695214651778,2.325914459351335,0.3858663737773895,0.3858663737773895,0.2266101720617726,0.3858662843704223,3,15.537271224002325,0.6957071423530579
test_B_00000368,B,1,finfet_14nm,1,241.80709966446807,117.86092846223175,8.062394932424448,2.905709712134219,242.03671330958605,117.8903195336461,8.0,3.153298238826842,0.7618823647499084,0.8304151892662048,0.0265784614463868,0.8207250833511353,3,14.583996118999494,0.7618823647499084
test_B_00000361,B,2,dram_legacy,1,542.2616332868787,924.9106262542604,10.328818259021569,-1.5755701381894711,542.0587384551764,925.0006161627824,10.125501236363045,-2.0077840808216267,0.5454863905906677,0.5454863905906677,0.1139005990356669,0.5454858541488647,3,16.354358128999593,0.8253010511398315
test_B_00000362,B,3,dram_compact,1,238.2873663238388,421.3510351577421,8.501323784898364,0.4420065933916861,236.9587808549404,421.1008870303631,8.467749150678644,0.5412755796602455,0.4251624345779419,0.4680857956409454,0.7446336359718616,0.5259705781936646,3,14.50235917399914,0.4251624345779419
test_B_00000363,B,4,finfet_45nm,1,392.8653730078541,382.2889400349273,10.706297155844885,-4.725670523825199,435.4678453654051,282.12869733572006,10.64879994711443,-5.0,0.2849796712398529,0.2907611429691314,0.9315778757292548,0.3501255512237549,3,18.264916410000296,0.2849796712398529
test_B_00000364,B,1,finfet_22nm,1,297.64384159722687,661.3807051311497,11.061233327818607,1.077898094453328,296.9770054575056,661.4171106815338,11.012918550435744,1.0792500359891204,0.4262477159500122,0.8666272759437561,0.0332950052438384,0.8666269779205322,3,18.205904605001702,0.4262477159500122
test_B_00000369,B,2,dram_dense,1,307.43844346657755,919.390169485494,8.146716395299881,-0.2735163336139523,308.29894399642944,919.378771841526,8.147239412774749,-0.2477858436739291,0.5449233055114746,0.7395204901695251,0.0867533166723107,0.7490661144256592,3,14.884411529001229,0.5449233055114746
test_B_00000370,B,3,dram_wide,1,561.7149614057683,238.9364632672831,11.031100760607696,-0.1523974300320505,561.0229501146823,238.90789049863812,10.992309766261968,0.086010448157147,0.4703916013240814,0.4703916013240814,0.1406795599857426,0.4622314274311065,3,15.165430301000017,0.7259231209754944
test_B_00000371,B,4,dram_legacy,1,462.0185862868044,70.90996981817887,8.31107935708388,-1.6278316585090966,457.43624637275934,71.31892232596874,8.100996373540545,-1.3442230341701018,0.3592556118965149,0.3592556118965149,0.1071308277013844,0.3592555522918701,3,10.264155069999106,0.7637619972229004
test_B_00000372,B,1,finfet_45nm,1,294.67001042158154,179.56859138130898,10.879999304169283,-1.5745901654207506,295.0229858793318,179.48840737342834,10.73106711214843,-1.7144409723224818,0.7954613566398621,0.86187744140625,0.3369997902683778,0.8680113554000854,3,19.274688580000657,0.7954613566398621
test_B_00000373,B,2,dram_loose,1,680.5409574753837,191.399275024492,8.511893913510846,1.6223440625018837,681.3725950866938,191.49811497563496,8.4509519494249,1.3928255051632878,0.6931058168411255,0.6931058168411255,0.0368254379367878,0.6931065320968628,3,12.970345595000254,0.8722010254859924
test_B_00000374,B,3,finfet_28nm,1,74.14439025043976,889.0724623433816,8.2809460135624,1.280114731634777,77.33442491292953,888.9261696636677,8.427975798337641,1.4670692113172383,0.3006684184074402,0.3006684184074402,0.3097930235284614,0.3174677193164825,3,9.278319896999164,0.9415667057037354
test_B_00000375,B,4,finfet_10nm,1,550.9087572389185,350.6772977558424,8.441575726168777,3.723048453652364,551.5018672652077,350.5695766657591,8.452097314918948,3.6597480889933545,0.2481373697519302,0.2481373697519302,0.4028164315576868,0.2600762248039245,3,11.626642807997996,0.7700857520103455
test_B_00000376,B,1,finfet_7nm,1,419.321105860525,937.1832978463916,9.91061679972888,2.367647203351682,420.1394349485636,937.1361281275748,9.929947326090677,2.079626780846863,0.7618646025657654,0.7630621790885925,0.08615069769778,0.7630618214607239,3,16.581039525997767,0.7618646025657654
test_B_00000377,B,2,finfet_28nm,1,220.2057535684141,447.6894624090733,10.52017545724054,-0.1332821412308895,220.988887517713,447.66473138332367,10.505134969356016,-0.3014550583494566,0.7149353623390198,0.7149353623390198,0.0516676865335737,0.7149361371994019,3,18.2957321770009,0.8321387767791748
test_B_00000378,B,3,finfet_10nm,1,356.63211859438303,885.7682677754208,10.552181110307322,-0.6319462850054123,757.5587085410953,893.4176484197378,10.205411178115458,-0.3201288400078512,0.2371299564838409,0.2371299564838409,0.5266858938606653,0.3325756788253784,3,16.920484645001125,0.374254822731018
test_B_00000379,B,4,finfet_7nm,1,553.4765633030108,858.2048967975288,9.347557996625405,1.3113744064279098,822.6069263517857,173.11013251543045,9.39621919541265,0.6713077896622082,0.3215585052967071,0.4998774826526642,0.6102638689277463,0.5210527181625366,3,18.89670590100286,0.3215585052967071
test_B_00000380,B,1,finfet_28nm,1,586.9998788678994,219.65815162731337,9.65040729090029,0.1320016326974427,587.2650776356459,219.65248587727547,9.66154357959308,0.1226506738309077,0.7211031913757324,0.933919072151184,0.0930263328865415,0.9403143525123596,3,19.773279449997062,0.7211031913757324
test_B_00000381,B,2,finfet_14nm,1,520.9303853238625,323.04475620539966,8.543895259054722,-1.3017101508303686,520.32751968503,323.2705053091049,8.562953055181499,-1.3135754691741677,0.4173979759216308,0.4173979759216308,0.138897836759602,0.4414059221744537,3,17.29416220299754,0.8345155715942383
test_B_00000382,B,3,finfet_14nm,1,768.7025708500821,636.8375761118816,11.904235336976134,-1.5586316024035716,768.1114568337798,636.9441832378507,11.841949539121764,-1.735147829513361,0.5961707830429077,0.5961707830429077,0.2070034246374825,0.5961701273918152,3,22.710572082996805,0.6107990741729736
test_B_00000383,B,4,finfet_14nm,1,848.7094688123556,899.5408680147843,10.161748413480804,-1.2616780456730847,906.5692234039308,144.47513508796692,10.172022811250056,-1.3674401871659236,0.4231348931789398,0.4864221513271332,0.979471689459349,0.5466942191123962,3,16.401112953000847,0.4231348931789398
test_B_00000384,B,1,dram_1x,1,211.87182115810845,115.77234468235388,10.356996330947752,-4.407730059869958,212.07753774523732,115.7887555360794,10.30676829717963,-4.448346553829786,0.8487189412117004,0.8487189412117004,0.0308051695569088,0.848718523979187,3,16.550505089999206,0.8547565937042236
test_B_00000393,B,2,dram_legacy,1,807.4566429272595,245.57221847074857,9.24708205870821,-2.6326598003822124,808.5582704134285,245.63290199637413,9.282191709568195,-2.704439850670256,0.6706242561340332,0.8487185835838318,0.6463692609717997,0.8487187027931213,3,15.205904395999823,0.6706242561340332
test_B_00000394,B,3,dram_wide,1,773.7675890909022,315.95783180149897,10.039347614631414,1.6052911326689625,649.2535089254379,318.6915736347437,10.097468241963467,1.2113526593345108,0.3662365972995758,0.4202466309070587,0.8435204043727079,0.4876285791397095,3,17.364096786001028,0.3662365972995758
test_B_00000395,B,4,dram_loose,1,881.6531162249889,225.14124736256275,11.0171334576974,3.788273890790988,438.0789008960128,253.98676013946533,10.461645884035496,4.335294457000532,0.0824461802840232,0.0824461802840232,0.8101800202535774,0.2073224484920501,3,10.6264385329996,0.0932169705629348
test_B_00000396,B,1,dram_wide,1,230.63477168023093,658.2141668737866,10.429892034248583,3.4886199089256014,230.03113663196564,658.2298155725002,10.353472574971017,3.5375719116783038,0.3981054723262787,0.8563283681869507,0.0733733702804187,0.8709795475006104,3,17.512407987000188,0.3981054723262787
test_B_00000389,B,2,dram_wide,1,236.9429381844589,906.353879084772,9.003803556445916,4.219848691889442,237.2950396835804,906.6658562868834,8.795917677716359,3.777027226149464,0.7951543927192688,0.7951543927192688,0.0266978541524976,0.795153796672821,3,14.778276237000682,0.8815614581108093
test_B_00000390,B,3,finfet_14nm,1,743.5917320646832,530.1583869695879,11.473015677515424,-3.323669654524426,741.83062890172,530.0528951361775,11.48047898377298,-3.7820335559846345,0.4858871698379516,0.4858871698379516,0.0897231639290835,0.485886663198471,3,22.386558251997485,0.8334272503852844
test_B_00000391,B,4,dram_1x,1,641.5357034518752,391.2295845725784,10.860286889863932,-0.6427891891362751,372.739131256938,907.1971445083618,10.989846218941596,-0.0530969665015561,0.1589606553316116,0.1589606553316116,0.7010557731185406,0.2051035314798355,3,17.375608025002293,0.3042381405830383
test_B_00000392,B,1,finfet_45nm,1,526.391623123964,582.7945273997896,11.594772386529286,1.942528984130805,526.1358798742294,582.8136676996946,11.591457891414649,1.686010448157147,0.3142960369586944,0.8163039088249207,0.691323697791348,0.8175317645072937,3,19.751901077001094,0.3142960369586944
test_B_00000385,B,2,finfet_28nm,1,321.22178492007214,450.8508946666352,11.916623961185383,-1.101284572667096,321.7813228517771,450.9294719770551,11.942014310178257,-0.782861721322005,0.72590571641922,0.72590571641922,0.1881176441509429,0.7259060144424438,3,22.89517814200008,0.8633117079734802
test_B_00000386,B,3,finfet_10nm,1,926.9011342276742,803.0162940379682,11.052160062124615,-2.5444132026193023,927.9664519019424,755.5981912910938,11.278666333385958,-2.37496835082415,0.2700687050819397,0.4568948447704315,0.8627636034509814,0.5022510290145874,3,20.50108664399886,0.2700687050819397
test_B_00000387,B,4,finfet_7nm,1,588.1577760917075,68.51895027799475,11.272508398971418,4.069787083301495,591.2463339865208,68.46177050471306,11.250763263005071,4.359437526991841,0.2121549844741821,0.3262278735637665,0.8880082008894833,0.3262285888195038,3,20.798997788002453,0.2121549844741821
test_B_00000388,B,1,finfet_45nm,1,803.0812661575401,328.00905527349937,10.230972748769542,-1.5444079440183651,803.7176763415337,327.920562595129,10.220527059598693,-1.5987204141830005,0.6125712394714355,0.8386378884315491,0.3973027291373948,0.864065945148468,3,13.476209727999958,0.6125712394714355
test_B_00000397,B,2,finfet_10nm,1,876.8085363986648,594.2598466473767,8.876623576610385,2.485285420226268,875.762581050396,594.2308877110481,8.847990285739238,2.9332844575042767,0.716858446598053,0.716858446598053,0.0830675643861965,0.747992217540741,3,20.84026072100096,0.7965128421783447
test_B_00000398,B,3,finfet_28nm,1,333.8204211055612,169.1998754410831,9.9079395221409,2.5176933380316484,333.5165507346392,169.36077578365803,9.919718540683371,2.31480617916211,0.5606849193572998,0.5606849193572998,0.124630102512778,0.6172080039978027,3,12.892009257997415,0.8038181662559509
test_B_00000399,B,4,finfet_22nm,1,892.8070759682638,259.0680491412363,11.447749893895995,1.1179019592985684,891.3579797446728,259.14095075428486,11.36566215170292,0.2676529975093233,0.444316565990448,0.444316565990448,0.6696646682467641,0.4443166255950928,3,21.10027829899991,0.4943988621234894
test_B_00000400,B,1,dram_dense,1,744.0852180469878,478.36392560557,9.434926261640054,0.5290605857180486,744.0134110450745,478.3561138063669,9.434375325689974,0.5437600756723587,0.5658622980117798,0.886645495891571,0.0235526039321883,0.8981696963310242,3,17.684722982001404,0.5658622980117798
test_B_00000401,B,2,dram_dense,1,260.3180827499557,372.4950259121819,8.353617702656038,-2.4630822954711395,259.81692266464233,372.55154801160097,8.378048119607124,-2.439843597347017,0.8193321228027344,0.8193321228027344,0.0183952220318349,0.8193316459655762,3,17.294605511000555,0.8503692150115967
test_B_00000402,B,3,dram_wide,1,139.12715250773658,524.3525177990233,10.049309110361628,-4.140008245051688,62.81216675043106,681.3832641839981,9.04765096228136,-4.058419627347297,0.3654268383979797,0.4830693006515503,0.8625881913504582,0.4976191818714142,3,15.756048379000276,0.3654268383979797
test_B_00000403,B,4,dram_dense,1,82.43006623955824,758.2394754768313,8.072714815679156,-1.788005194285185,82.47037033364177,758.5081727961078,8.0,-1.5521164046679563,0.3344603478908539,0.3344603478908539,0.7745434594204381,0.3344626724720001,3,12.646690055000365,0.4323204755783081
test_B_00000404,B,1,finfet_10nm,1,391.5425539148644,645.2316870613638,10.35740125982562,4.237700055083634,391.51533530373126,645.2565413862467,10.358341698396464,4.115318013488909,0.8585994839668274,0.8585994839668274,0.0175785784236354,0.8585989475250244,3,19.48566321999897,0.887062132358551
test_B_00000409,B,2,dram_wide,1,239.42365720990065,678.7087488156521,9.084085267434991,2.972903969315973,240.4622290469706,678.7188640832901,9.059592583662154,3.087094530657919,0.5781092047691345,0.5781092047691345,0.0550107929134615,0.5781089663505554,3,19.739181564997125,0.7222834229469299
test_B_00000410,B,3,dram_1x,1,624.3611982434376,400.0655994767898,9.145051886486993,4.782661111836774,622.7448631823063,400.0249815024436,9.153496604322052,4.734703539921089,0.6405351758003235,0.6405351758003235,0.165503333435726,0.6422879099845886,3,16.75622334700165,0.6461511254310608
test_B_00000411,B,4,finfet_14nm,1,415.4767620930421,645.2383628219735,10.000358895100762,-0.1402394855876201,417.3088992983103,645.2417732179165,9.920412630771548,-0.1169858821817663,0.2458705604076385,0.2458705604076385,0.5160557228050332,0.2676053941249847,3,16.438807042999542,0.7437883019447327
