pair_id,set,severity,architecture,gt_found,gt_scale,gt_rot,n_cands,cand_secs,c0_scale,c0_rot,c0_peak,c1_scale,c1_rot,c1_peak,rank_tight,rank_basin,rank_loose,best_s_err,best_r_err,best_rank,c2_scale,c2_rot,c2_peak
test_B_00000389,B,2,dram_wide,1,9.003803556445916,4.219848691889442,3,1.4455503999488428,10.101909363333615,4.198671538353944,0.7614148855209351,8.987681882293684,4.086424530825833,0.7702155113220215,1,1,1,0.0017905404145219365,0.13342416106360844,1,11.99930592169668,3.9344662916631616,0.3075076937675476
test_B_00000390,B,3,finfet_14nm,1,11.473015677515424,-3.323669654524426,3,1.6645504999905825,11.499680103545748,-3.7213595499957943,0.48586612939834595,8.063745432793178,-3.0546928833291274,0.3420509397983551,0,0,0,0.0023240991540332797,0.39768989547136835,0,8.82540042145916,-3.5879773408334037,0.2922368049621582
test_B_00000391,B,4,dram_1x,1,10.860286889863932,-0.6427891891362751,3,2.005131799960509,10.21723314583158,0.08538932415411862,0.1989767849445343,10.922985673746952,-0.017540823328566327,0.20506341755390167,-1,1,1,0.005773216169964873,0.6252483658077088,1,9.19646451291523,-0.039466852489274534,0.21711139380931854
test_B_00000392,B,1,finfet_45nm,1,11.594772386529286,1.942528984130805,3,1.94590639998205,11.597265355833542,1.8297101099823345,0.8174431920051575,9.373256694372145,1.9027346441664563,0.7657471895217896,0,0,0,0.00021500804165443453,0.11281887414847058,0,8.06484724316466,1.9223458808384506,0.2428155243396759
test_B_00000393,B,2,dram_legacy,1,9.24708205870821,-2.6326598003822124,2,1.0731704999925569,9.263155617496423,-2.612218162482826,0.848700761795044,8.075705895390765,-2.7146595516749383,0.4346173107624054,0,0,0,0.0017382303613360625,0.020441637899386578,0,,,
test_B_00000394,B,3,dram_wide,1,10.039347614631414,1.6052911326689625,3,1.3811272999737412,10.065336001455233,1.3103720975009112,0.4875624477863312,11.30817949458484,1.8000488758290571,0.39019203186035156,0,0,0,0.002588652950510793,0.2949190351680513,0,8.00069407830332,1.2974608591497723,0.37764087319374084
test_B_00000395,B,4,dram_loose,1,11.0171334576974,3.788273890790988,3,1.88266930001555,8.088530598606047,4.066813294153837,0.24791157245635986,10.812047097081127,4.92095091484031,0.2196967750787735,-1,-1,1,0.018615219775973916,1.1326770240493218,1,11.860519826770771,4.087459737497547,0.14900237321853638
test_B_00000396,B,1,dram_wide,1,10.429892034248583,3.4886199089256014,3,1.6289993000100367,10.250517603335856,3.4556303383427265,0.87098228931427,11.99930592169668,3.2283327725072204,0.6834282875061035,-1,0,0,0.017198110040230145,0.03298957058287488,0,8.00069407830332,4.114806179162111,0.4712762236595154
test_B_00000397,B,2,finfet_10nm,1,8.876623576610385,2.4852854202262677,2,1.0622541999910027,8.89235032770828,2.3181073024934804,0.7438880801200867,11.912601357288771,2.3255981283407636,0.6155672073364258,0,0,0,0.0017717041803299246,0.16717811773278735,0,,,
test_B_00000398,B,3,finfet_28nm,1,9.9079395221409,2.5176933380316484,3,1.5773259000270627,8.216715542495724,2.6416350174908168,0.6520150303840637,9.80540819354659,2.677751870819664,0.617404043674469,-1,1,1,0.010348400731068958,0.16005853278801574,1,11.769093633336137,0.02296123583242199,0.28220686316490173
test_B_00000399,B,4,finfet_22nm,1,11.447749893895995,1.1179019592985684,3,1.59250400000019,11.31037209750091,0.19118071250665952,0.44426649808883667,11.235550374163934,0.4207930708308799,0.4442973732948303,-1,0,0,0.012000419092693173,0.9267212467919088,0,9.42569587999888,1.0415372658327025,0.42312294244766235
test_B_00000400,B,1,dram_dense,1,9.434926261640054,0.5290605857180486,3,1.909869000024628,10.68221259396077,0.41537265832702436,0.8686435222625732,9.445109409789268,0.46568033582400975,0.8981673717498779,1,1,1,0.001079303416563563,0.06338024989403884,1,8.00069407830332,0.9094346424873118,0.29150378704071045
test_B_00000401,B,2,dram_dense,1,8.353617702656038,-2.4630822954711395,3,1.4964511999860406,8.379834503120357,-2.4372986874877323,0.8193796277046204,11.90434854896035,-3.0668132941538384,0.5416572690010071,0,0,0,0.0031383768562910147,0.025783607983407286,0,9.924020880418665,-3.467750749167438,0.4040590822696686
test_B_00000402,B,3,dram_wide,1,10.049309110361628,-4.140008245051688,3,1.5607367000193335,9.042892368958666,-4.11352659334511,0.4976191818714142,10.174020880418665,-3.924416294181879,0.44401243329048157,-1,1,1,0.012409984476290886,0.21559195086980898,1,11.229490168751576,-4.041537265832702,0.14051608741283417
test_B_00000403,B,4,dram_dense,1,8.072714815679156,-1.788005194285185,3,1.573013799963519,8.064951605518909,-1.8054692883329126,0.33448660373687744,10.207107631041334,-0.21724756835422337,0.23911865055561066,0,0,0,0.0009616604001876972,0.017464094047727752,0,11.640416526460138,0.19581029748408704,0.21628351509571075
test_B_00000404,B,1,finfet_10nm,1,10.35740125982562,4.237700055083634,3,1.7479934999719262,10.41744307167045,4.103965354154399,0.8585989475250244,11.87648450395993,2.7868932583326322,0.38984352350234985,0,0,0,0.005796995823433075,0.13373470092923512,0,8.000710605043658,4.589012547505117,0.42118263244628906
test_B_00000405,B,2,dram_compact,1,9.425604125386752,3.757399194375335,3,1.5863898000097834,9.524833942294242,3.6744018716592364,0.7569693326950073,11.765287125626175,3.4654359566787236,0.5643237829208374,-1,0,0,0.010527687730935627,0.0829973227160985,0,8.00069407830332,4.718871687235368,0.3557543158531189
test_B_00000406,B,3,finfet_7nm,1,10.727178634186185,2.1588345282347827,3,1.660855400026776,10.758450515210033,1.977283143312864,0.6395766735076904,8.661763857498666,2.5072176016567127,0.2421945482492447,0,0,0,0.002915200920043256,0.1815513849219188,0,8.13086970979207,1.1344174158341045,0.217234805226326
test_B_00000407,B,4,finfet_22nm,1,8.458160948532917,-3.447302201457415,2,1.2763250999851152,8.621581694791928,-3.382361425013319,0.440005898475647,11.489098080205968,-2.6349350191699616,0.31003910303115845,-1,0,0,0.019321073133203512,0.06494077644409568,0,,,
test_B_00000408,B,1,dram_legacy,1,9.083014119013043,0.0011246421914368,2,1.2469087000354193,8.934663998544767,-0.09391535667311599,0.8847167491912842,11.90602354854056,0.06474288081041028,0.8879416584968567,-1,0,0,0.016332697332016883,0.09503999886455279,0,,,
test_B_00000409,B,2,dram_wide,1,9.084085267434991,2.972903969315973,3,1.704822699946817,9.090946348753258,2.814239699997196,0.5782482624053955,11.768834831668206,0.3410685383259027,0.4252672493457794,0,0,0,0.0007552858781348587,0.15866426931877697,0,10.41744307167045,0.14732865418524338,0.35454612970352173
test_B_00000410,B,3,dram_1x,1,9.145051886486993,4.782661111836774,2,1.1435666999896057,9.17453848375452,4.43872930792266,0.6423040628433228,11.39260912937621,4.495097190832002,0.5295916199684143,0,0,0,0.0032243225772285384,0.3439318039141135,0,,,
test_B_00000411,B,4,finfet_14nm,1,10.000358895100762,-0.1402394855876201,3,1.9534996000002138,10.007613015419926,0.27760524333249215,0.27306100726127625,11.11145618000168,-0.0985449416505434,0.22168579697608948,0,0,0,0.0007253859981683155,0.41784472892011226,0,11.364425187921539,0.040502059160988424,0.21028177440166473
test_B_00000412,B,1,finfet_7nm,1,8.036817992374724,-2.714232997495233,3,1.5912697999738157,8.065524794727642,-2.754126404164213,0.8914772272109985,11.808955899588623,-2.7061335191559412,0.7659758925437927,0,0,0,0.0035719114679659057,0.03989340666898,0,9.914732865418523,-2.793348877508202,0.7681441307067871
test_B_00000413,B,2,finfet_22nm,1,11.925370147748648,1.1912210756594537,3,1.6815781999612227,11.627900701872216,1.2316827716676482,0.4773818254470825,10.146994335208353,0.3619593608148968,0.27490562200546265,-1,-1,0,0.02494425264716756,0.04046169600819449,0,9.345910252707581,2.1279617966585347,0.2937689423561096
test_B_00000414,B,3,finfet_28nm,1,10.164285091652038,-3.8157035144119353,1,0.6722562999930233,10.463685439789545,-3.8284305241653347,0.6787837743759155,,,,-1,-1,0,0.0294561147624052,0.012727009753399354,0,,,
test_B_00000415,B,4,finfet_28nm,1,11.45993542506505,-4.21021642393054,3,1.8619887999957427,11.460914138751296,-4.620744195001822,0.4035017490386963,8.621581694791928,-4.099335769176971,0.29119881987571716,0,0,0,8.540307165303848e-05,0.4105277710712816,0,9.804053090420627,-0.017540823328566414,0.2894574701786041
test_B_00000416,B,1,dram_compact,1,11.910802466424416,-3.2468024551601338,3,1.7610971999820322,11.999289394956342,-3.2174919474995094,0.8418751358985901,9.028701544790527,-3.736585580835647,0.587827205657959,0,0,0,0.007429132401562698,0.029310507660624374,0,10.860101076875718,-2.2742552441720645,0.5076775550842285
test_B_00000417,B,2,finfet_7nm,1,11.455828972192204,0.7249598541907236,3,1.852292400028091,11.628677106875998,0.2174919474995094,0.652868926525116,9.270768632916349,0.26444962583606724,0.5546068549156189,-1,0,0,0.015088225837114312,0.5074679066912142,0,10.282249250832564,1.4612951299918686,0.34910303354263306
test_B_00000418,B,3,dram_dense,1,9.248815123705434,-0.0390925676943689,3,2.0194733000244014,9.249741198332071,0.007490825847283361,0.6390030980110168,10.449692322503015,0.21310674166736754,0.365335613489151,0,0,0,0.00010012900185056927,0.04658339354165226,0,8.10916472364481,-0.012120410824710869,0.33771568536758423
test_B_00000419,B,4,dram_dense,1,9.090087223908991,-4.009461488587504,3,1.7612281999900006,8.954656226457336,-4.297856272912987,0.3860791027545929,9.259546816668069,-4.6807777650904505,0.37079256772994995,-1,0,0,0.01489875664728945,0.28839478432548304,0,11.997392051884626,-4.9723022158797905,0.25497183203697205
test_B_00000420,B,1,finfet_45nm,1,8.216037730893154,4.340355972145515,3,1.600293800001964,8.402217040830601,4.171569475834665,0.8764601945877075,11.903412195729437,4.474846161251508,0.6761707067489624,-1,-1,0,0.022660474067371168,0.16878649631085008,0,10.637767414994533,4.971733731844864,0.6701591610908508
test_B_00000421,B,2,dram_compact,1,11.53063364144634,3.513336490406044,3,1.7809311000164598,11.364425187921539,3.0972653558335437,0.5445621013641357,8.333592135001261,3.8818438216774624,0.48658517003059387,-1,0,0,0.014414511699285303,0.41607113457250033,0,11.670054424481576,-1.3802910116698912,0.304490864276886
test_B_00000422,B,3,dram_legacy,1,11.272974746493746,-4.269809249382695,3,2.06949419999728,11.234971676041758,-4.123576590826393,0.3651042580604553,10.07791292082948,-4.978949726022297,0.27734139561653137,0,0,0,0.0033711661124592764,0.1462326585563023,0,9.176472285002664,-4.25464400750007,0.20130755007266998
test_B_00000423,B,4,dram_loose,1,11.352814203272816,-1.4874558541283711,3,1.6147047000122257,9.796440075000701,-1.010840825007711,0.2539111375808716,11.36661779083761,-1.2231567391486506,0.22568607330322266,1,1,1,0.0012158736431020823,0.2642991149797205,1,11.04205486916856,-0.8067488741499127,0.19158276915550232
test_B_00000424,B,1,finfet_28nm,1,11.23203838709985,-4.579772854099037,2,1.1518806000240147,11.363648782917751,-4.652475842498528,0.7600110769271851,9.527087639996633,-4.613648782917752,0.5886794924736023,-1,0,0,0.011717409724049527,0.07270298839949074,0,,,
test_B_00000425,B,2,finfet_45nm,1,10.477780183577028,0.7552060115499168,3,1.6191997000132687,10.41614906333081,0.731165168331791,0.6226412057876587,8.816691104581196,0.8054692883329128,0.6550904512405396,0,0,0,0.0058820779942319965,0.02404084321812583,0,11.826496722917193,1.0175408233285665,0.21053306758403778
test_B_00000426,B,3,dram_dense,1,10.066134045501723,-1.3192241909656586,3,1.6999757000012323,10.072949016875159,-1.3214573016539084,0.5295747518539429,11.026508941874456,-1.6426702241625306,0.3129042387008667,0,0,0,0.0006770197319675833,0.0022331106882498286,0,8.065524794727642,-2.0020704133434277,0.2714470624923706
test_B_00000427,B,4,finfet_10nm,1,10.538549511652835,-2.965027194593224,2,1.253088699944783,10.54424747208463,-2.9453071166708726,0.44597795605659485,8.007376249405782,-0.014190824168138728,0.2203817218542099,0,0,0,0.0005406778632575316,0.019720077922351198,0,,,
test_B_00000428,B,1,dram_wide,1,10.748365290103049,2.159099211390308,3,1.1999937000218779,10.592362546665543,2.054692883329127,0.9100345373153687,8.00069407830332,2.0884949441692604,0.7808176875114441,-1,0,0,0.014514090210643607,0.10440632806118089,0,11.99930592169668,2.240453183331931,0.4244261682033539
test_B_00000429,B,2,finfet_45nm,1,10.95747519110316,0.9407278798682884,3,1.704061799973715,10.981423969999721,0.8526713458147566,0.3885294795036316,9.22923136708365,0.5190936333361373,0.3593067526817322,0,0,0,0.0021856110535395483,0.08805653405353187,0,11.76486837573112,0.17491947499509305,0.16733098030090332
test_B_00000430,B,3,finfet_22nm,1,10.90054761084071,-0.7985266036138281,3,1.7442819999996573,8.062983450312036,-0.86016217166204,0.47474342584609985,10.868871488540002,-0.8142396999971959,0.4042474925518036,1,1,1,0.002905920274060994,0.01571309638336782,1,9.185501498334876,-0.26237921249263935,0.1933257132768631
test_B_00000431,B,4,dram_dense,1,9.23341651615748,-1.480603359249507,2,1.3040898999897763,9.226718867713327,-1.337718539165475,0.5944833159446716,11.492584691461682,-1.095194942490116,0.5181401371955872,0,0,0,0.0007253705529727147,0.14288482008403203,0,,,
test_B_00000432,B,1,dram_dense,1,9.2658562022104,3.968645090428071,3,1.4378189999843016,9.237164278957826,3.9716183516637225,0.8209326863288879,10.363131179581895,3.848041760837329,0.25067272782325745,0,0,0,0.0030965215330808313,0.0029732612356516697,0,11.999295707609427,3.7265355833543636,0.15108948945999146
test_B_00000433,B,2,dram_wide,1,10.337659269605773,-1.1737234816805229,3,1.736065500008408,10.328689325833263,-1.2053715366747983,0.6488832235336304,8.00069407830332,-1.2033011233313706,0.27080902457237244,0,0,0,0.0008676958234522611,0.031648054994275476,0,8.478911470629399,-0.11145618000168245,0.1617630273103714
test_B_00000434,B,3,dram_compact,1,11.168066881891855,-1.6165608189029914,3,1.773355699959211,8.423762078750736,-1.4840119866790045,0.40668898820877075,11.194271909999161,-1.6065533708336839,0.24809996783733368,1,1,1,0.002346424711137363,0.010007448069307534,1,9.66092635770856,-2.4589803375031543,0.1402600109577179
test_B_00000435,B,4,dram_loose,1,11.421319427725706,-2.114591639228516,2,1.1311326999566518,11.628997003330246,-1.943236703327445,0.42864689230918884,9.17543707833095,-1.5430900758402732,0.36803874373435974,-1,0,0,0.01818332609631728,0.17135493590107087,0,,,
test_B_00000436,B,1,finfet_7nm,1,9.285406711612328,3.29454718732067,2,0.998289700015448,9.346427856043436,3.2830256558363478,0.888254702091217,11.99930592169668,3.7507764050037857,0.3186880052089691,0,0,0,0.006571725539474136,0.011521531484322445,0,,,
test_B_00000437,B,2,finfet_7nm,1,11.598597758444637,0.7944375335696963,3,1.7256827999954112,11.78495945708449,0.5541752799932702,0.6375545859336853,9.7759913385386,1.3114073041726253,0.5263606309890747,-1,0,0,0.01606760597453845,0.24026225357642605,0,8.13086970979207,0.21414194833908157,0.3910239636898041
test_B_00000438,B,3,finfet_45nm,1,10.105058886015698,1.5266258676173765,3,1.6618431999813765,10.130869709792067,1.0263112349928498,0.5120248198509216,8.00069407830332,1.6338998124982473,0.2439541071653366,-1,0,0,0.002554247735467336,0.5003146326245267,0,11.998563870651626,0.5410196624968456,0.16693422198295593
test_B_00000439,B,4,dram_wide,1,10.977545264745553,4.000898250143775,2,1.2694671000353992,10.989036985419645,3.816310113340624,0.5505553483963013,8.13086970979207,3.6940131083312306,0.5757683515548706,0,0,0,0.0010468388329946629,0.18458813680315123,0,,,
test_B_00000440,B,1,dram_compact,1,11.326931333433636,-0.3767371211328596,3,1.5012275000335649,11.407637453334457,-0.2600644200039257,0.8650107979774475,9.260125514790245,-0.40739307418916915,0.877472460269928,0,0,0,0.00712515309972801,0.11667270112893391,0,8.00069407830332,0.2394179766602173,0.3002268075942993
test_B_00000441,B,2,dram_dense,1,11.720546077599018,-3.2927233141789847,3,1.6505430999677628,11.822949016875159,-3.451489511655871,0.7026751637458801,8.869389091875856,-3.2843052416533474,0.6411134004592896,0,0,0,0.008737045065831818,0.15876619747688636,0,10.241549484789967,-3.3759058058377494,0.23859505355358124
test_B_00000442,B,3,dram_compact,1,9.19163990344551,2.794570893254482,3,1.6136284000240266,9.366420083956003,2.5923625466655453,0.4460694193840027,10.989874485209754,0.221632774186365,0.29029178619384766,-1,0,0,0.019015124868520493,0.20220834658893683,0,10.551662780622948,0.028381648336277487,0.28619900345802307
test_B_00000443,B,4,finfet_22nm,1,11.001724160654383,3.538148256346348,3,1.5305568000185303,10.96226924187726,2.8643029983488955,0.3194471001625061,8.83500833291355,3.63182939915482,0.2776898741722107,-1,0,0,0.0035862486825679646,0.6738452579974528,0,8.774057537290458,3.758267230851069,0.27661216259002686
test_B_00000444,B,1,finfet_10nm,1,11.277540946151555,0.3270790987505485,2,1.1494431999744847,11.236326779167717,0.18783071334623191,0.9435769319534302,8.264708427503994,0.40325224750231337,0.31749892234802246,0,0,0,0.003654534900882153,0.1392483854043166,0,,,
test_B_00000445,B,2,finfet_10nm,1,9.713039520243887,-0.1687656090924862,2,1.1571145000052638,9.744259691041895,-0.2613440058209255,0.8392253518104553,11.998876957714375,0.370485393333894,0.277519553899765,0,0,0,0.003214253451037546,0.09257839672843929,0,,,
test_B_00000446,B,3,dram_dense,1,9.457862128722628,1.1447422230669655,3,1.5886787999770604,9.778381648336278,1.3302277133181915,0.44917425513267517,10.655186048750455,1.1682194766742375,0.41174978017807007,-1,-1,0,0.03388921462919865,0.18548549025122596,0,8.00069407830332,0.3333333333333333,0.21492637693881989
test_B_00000447,B,4,dram_legacy,1,8.214388466277217,-0.2702720020678981,3,1.4427500999881886,8.2246484543699,-0.09184494332968798,0.5763595700263977,10.201884925419085,-0.10938576665825452,0.4500964879989624,0,0,0,0.0012490264046804518,0.1784270587382101,0,11.999295707609427,-0.9824591766714335,0.20571604371070862
test_B_00000448,B,1,dram_loose,1,11.86184127637432,1.622737326189946,2,1.0660233000526205,11.79915028125263,1.5015528100075708,0.8755934834480286,8.906799953544349,1.614288575826253,0.884939432144165,0,0,0,0.0052850981277717535,0.12118451618237525,0,,,
test_B_00000449,B,2,dram_compact,1,9.90296135953826,2.14376811486464,3,1.7993315000203438,9.867516385414037,2.1127357658186825,0.7851842045783997,11.998876957714375,1.6829279041782332,0.587327241897583,0,0,0,0.0035792297715151107,0.03103234904595764,0,10.67208707917052,1.812960114180196,0.5326894521713257
test_B_00000450,B,3,finfet_45nm,1,10.600281961552271,1.0849832179303096,3,1.5634417000110261,8.693175608541123,0.7541264041642131,0.3061552047729492,10.633062312708143,1.0412928866874165,0.23790410161018372,1,1,1,0.0030924036997098,0.04369033124289312,1,11.99332884672443,-0.032766854168419235,0.14836114645004272
test_B_00000451,B,4,dram_legacy,1,9.764523092634374,2.3226134370847724,3,1.3508415999822319,9.90873375479249,2.345209365012758,0.4950425922870636,11.939543471580928,-0.21103632832393976,0.402605801820755,-1,0,0,0.014768838251496155,0.022595927927985482,0,11.629834503120355,0.07016329331426581,0.3973824977874756
test_B_00000452,B,1,dram_1x,1,9.460697277147757,-3.631878171557649,3,1.6756050999974832,9.513673220832283,-3.6818926975065196,0.7190102338790894,8.526828838328708,-3.8446917616769016,0.2078544944524765,0,0,0,0.005599581313365672,0.05001452594887068,0,11.998833690146446,-3.2505031808132143,0.14342767000198364
test_B_00000453,B,2,finfet_28nm,1,8.749177396641421,-0.7372199403047777,3,1.6187435999745503,8.558240589371161,-0.36067977499789694,0.5631808638572693,10.394862827078601,-0.6602110474910972,0.464685320854187,-1,-1,0,0.02182340105980201,0.3765401653068807,0,11.832396980102423,0.016261237511566634,0.16997216641902924
test_B_00000454,B,3,dram_legacy,1,8.899196455009571,-4.051810373459405,3,1.4864041999680921,8.896735533540422,-3.8981050591890285,0.2886446416378021,11.635574812078463,-4.016505616656852,0.18468517065048218,0,0,0,0.0002765329972869406,0.1537053142703768,0,10.100554260207652,-3.5771365158256927,0.16954931616783142
test_B_00000455,B,4,finfet_28nm,1,9.44387472761552,-4.798836505675393,2,0.9938470000051893,9.444591806453408,-4.943236703327445,0.478952020406723,11.416727761452991,-4.499877810427357,0.40817657113075256,0,0,0,7.593057495673083e-05,0.14440019765205214,0,,,
test_B_00000456,B,1,dram_wide,1,9.291204063332952,4.950424462790243,3,1.7847396000288427,9.30540819354659,4.966433901434371,0.8476659059524536,11.99930592169668,4.718009550835366,0.47771206498146057,0,0,0,0.001528771741188418,0.016009438644127627,0,8.00069407830332,4.983747179359215,0.4944669306278229
test_B_00000457,B,2,finfet_10nm,1,9.78190974875473,-0.1240236564435717,3,1.6183560999925248,9.967750749167438,-0.5116028074888539,0.47110939025878906,8.068208260151978,-0.19325112585008744,0.4287365674972534,-1,0,0,0.018998437440742713,0.3875791510452822,0,11.964066431030117,0.4961323975037153,0.30276358127593994
test_B_00000458,B,3,finfet_22nm,1,11.018774543668954,-3.5746627858784774,3,1.8022830999689177,9.469105852293403,-3.41951348501388,0.3849043846130371,11.364425187921539,-3.1256470041698208,0.35825860500335693,-1,-1,1,0.03136924554384179,0.44901578170865664,1,9.32791292082948,-3.472135954999579,0.3593955934047699
test_B_00000459,B,4,dram_wide,1,9.195703047974671,-2.604456611641476,2,1.035899500013329,8.999162500209895,-2.939886704167017,0.4191019535064697,11.998876957714375,-2.2216327741863644,0.34324121475219727,-1,-1,0,0.021373085531297565,0.3354300925255411,0,,,
test_B_00000460,B,1,finfet_45nm,1,11.290206384271183,-2.6859884034592407,3,1.7254958999692462,11.363648782917751,-2.6370054325133894,0.7585623264312744,9.524833942294242,-2.6217794016735363,0.6450228095054626,0,0,0,0.006504965112850693,0.048982970945851356,0,8.00069407830332,-2.7825080525004906,0.4497574269771576
test_B_00000461,B,2,dram_dense,1,10.412511961580275,4.333809557184663,3,1.3271616999991238,10.06617350124534,3.34313895166933,0.608050525188446,8.00069407830332,4.375510392074537,0.4826156497001648,-1,-1,0,0.033261758700767245,0.9906706055153331,0,11.283604353958525,2.9682683525032947,0.39442357420921326
test_B_00000462,B,3,dram_1x,1,11.034846870996434,1.0120896113119464,3,1.5896867000265047,10.950849718747373,0.8031544958441992,0.452888548374176,8.171729424061791,0.20872153583522607,0.400052547454834,0,0,0,0.007611990744505602,0.20893511546774723,0,9.28276685416842,1.0743041200011216,0.2591921389102936
test_B_00000463,B,4,finfet_45nm,1,11.023124781141,4.394906310097259,3,1.9055505999713205,11.994876147818555,1.3421037449976163,0.1662413328886032,9.539862266252486,0.02631123499284962,0.19340337812900543,-1,-1,2,0.032851858404321435,1.5380941375956465,2,11.38525491562421,2.8568121725016122,0.182761088013649
test_B_00000464,B,1,dram_loose,1,10.659117091260468,4.024665996253612,3,1.9933407999924384,10.30875819270702,3.8797734083340343,0.7866283655166626,9.434405196876842,3.966197939159867,0.8159493207931519,-1,-1,0,0.032869410810836455,0.1448925879195775,0,11.978553815520668,3.8983494383343147,0.230549156665802
test_B_00000465,B,2,dram_dense,1,9.927248602426817,-2.989511433970943,3,1.4863504000240937,10.003806507709964,-2.8480417608373294,0.544813871383667,9.82791292082948,-2.931116292502734,0.4905802309513092,0,0,0,0.007711895646940076,0.14146967313361358,0,11.238519382083789,-2.7432855791565025,0.25936585664749146
test_B_00000466,B,3,finfet_10nm,1,9.222010084533576,0.4547537925594582,3,1.6970013999962248,9.35248806145579,0.1891102991632318,0.6542922854423523,11.704397424789406,-0.12229700500939349,0.4705387353897095,-1,0,0,0.014148539822250075,0.2656434933962264,0,10.987742977080003,-0.4140930725100246,0.4682008624076843
test_B_00000467,B,4,finfet_22nm,1,8.93962763299944,1.851341324304638,2,1.19569149997551,8.591844943329688,0.3539797766770416,0.321583092212677,11.99930592169668,3.2131067416673673,0.25859472155570984,-1,-1,0,0.03890348725331219,1.4973615476275963,0,,,
test_B_00000468,B,1,dram_legacy,1,10.235283366777695,-2.4448569444215296,3,1.794770199980121,10.189566807712767,-2.1553082383230984,0.8647880554199219,11.99930592169668,-2.847006554165615,0.6661832332611084,0,0,0,0.004466565059968716,0.2895487060984312,0,8.00069407830332,-2.0884949441692604,0.7186545133590698
test_B_00000469,B,2,finfet_28nm,1,8.796020764385837,2.682926225872377,3,1.7645196000230499,8.851650561665684,2.7278151691713637,0.5802948474884033,10.104101966249686,-2.36945018666218,0.380330353975296,0,0,0,0.0063244276895168755,0.04488894329898674,0,11.76612462541628,-4.354619569585541,0.2598813772201538
test_B_00000470,B,3,finfet_28nm,1,10.33135222507783,-4.3783594927314615,3,1.8731384999700822,8.445627013125122,-4.344418537486329,0.35330888628959656,10.638482725211995,-4.44582472000673,0.281595915555954,-1,-1,1,0.029728005922463097,0.06746522727526827,1,11.998876957714375,-4.380291011669892,0.1974940299987793
test_B_00000471,B,4,finfet_22nm,1,9.331164815942788,0.5656572902416901,3,1.9185592000139877,9.359324671871933,0.1924602983236594,0.29293450713157654,11.78934466291663,0.0384316458175605,0.2712537944316864,0,0,0,0.0030178285867411042,0.3731969919180307,0,8.00069407830332,0.21207153499565384,0.2742345631122589
test_B_00000472,B,1,dram_legacy,1,9.141079107957223,1.380078797804945,3,1.793479699990712,9.263155617496423,1.5005176033358572,0.8908910155296326,8.695885814793051,-1.4009374550135996,0.5604329705238342,-1,0,0,0.013354715356629347,0.12043880553091224,0,11.247807397083928,0.04799288500827184,0.5417847037315369
test_B_00000473,B,2,finfet_28nm,1,10.270265902406294,1.084405857827888,3,1.5459409999893978,10.133838717711926,1.0412928866874165,0.8039396405220032,11.99930592169668,0.5988181658411145,0.7553688883781433,-1,0,0,0.013283705211800131,0.04311297114047141,0,8.21942574874765,0.5879773408334034,0.2562916576862335
test_B_00000474,B,3,dram_compact,1,10.343983382087536,-2.7287503504151003,3,1.6565108000067994,10.204077528335157,-2.8108897008367686,0.5141223073005676,11.599457958749614,-2.8568121725016127,0.44790253043174744,-1,0,0,0.013525336283375293,0.08213935042166831,0,8.00069407830332,-3.519093633336137,0.1556975394487381
test_B_00000475,B,4,dram_compact,1,9.154413958337251,-2.0590339536459537,3,1.6959102000109851,9.35216816500154,-1.383641010830319,0.44224268198013306,11.998182879411054,-2.537669663336418,0.3154902160167694,-1,-1,0,0.02160206077246345,0.6753929428156347,0,8.00069407830332,-2.2350327708280755,0.3449442684650421
test_B_00000476,B,1,dram_compact,1,8.746945819859253,-1.7926720940110332,2,1.2326226999866776,8.761998221252068,-1.8405509349900457,0.8453402519226074,11.415311563540701,-1.6119737833375396,0.16799238324165344,0,0,0,0.001720875114904626,0.047878840979012516,0,,,
test_B_00000477,B,2,dram_dense,1,8.34000291861909,-1.343028198963033,3,1.5637340000248514,8.368033988749893,-1.3539797766770416,0.6639515161514282,11.291857162286952,-0.2755348299890643,0.4410126507282257,0,0,0,0.0033610384078191845,0.010951577714008565,0,9.614486282707862,-1.893964232502173,0.3879539370536804
test_B_00000478,B,3,finfet_45nm,1,8.604712502652294,-3.841096036331372,3,1.761662199976854,8.621581694791928,-3.8851938208378898,0.4559929072856903,9.614486282707862,-3.6558258416589555,0.34122371673583984,0,0,0,0.0019604597055897064,0.0440977845065178,0,11.931831602720198,-3.6664222875213808,0.2883329391479492
test_B_00000479,B,4,dram_compact,1,10.168025081091296,3.43421332662931,3,1.8748793000122532,10.103782069795434,3.0546928833291274,0.45741257071495056,8.00069407830332,3.758511609996355,0.4587290585041046,0,0,0,0.006318140522226805,0.37952044330018264,0,11.99930592169668,3.210791949178654,0.3257279396057129
test_B_00000480,B,1,finfet_22nm,1,8.28589095041276,-0.6718563835624938,3,1.7542997000273317,8.448596021044978,-1.056763296672555,0.6998884677886963,11.766901030420065,0.13441741583410438,0.33602622151374817,-1,0,0,0.019636400189905003,0.3849069131100613,0,10.417184270002522,-0.07095412084069386,0.21123026311397552
test_B_00000481,B,2,dram_loose,1,8.724029998309,-0.2582346542528864,3,1.6129880999797024,8.772123736042316,-0.1715694758346652,0.746931791305542,10.130610908124144,-0.04257247250441629,0.3027287423610687,0,0,0,0.005512789128721251,0.08666517841822119,0,11.99930592169668,0.03508164665713291,0.22854548692703247
