split,id,mode,severity,gt_m,gt_rot,generated,top1,first_hit,best_s_err,best_r_err,band,n_cands,secs
sev3,26,none,0.7500002621074976,11.285853085239236,2.8511911231304907,False,False,-1,0.005645752231436682,0.3159931468720325,False,3,0.5961509999997361
sev3,27,none,0.7500008745092492,11.42792449762451,2.5949831974877746,True,True,0,0.00996432640938354,0.3589152199879848,False,2,0.465865300000587
sev3,28,none,0.7500006524369022,8.567572006396798,4.198080740356442,True,True,0,0.000998534008872521,0.07346894285833461,False,2,0.3048249000003125
sev3,29,none,0.7500007844968194,9.84111910794314,2.285207900563954,True,True,0,0.006093428797159114,0.22947981056311262,False,3,0.33743479999975534
sev3,30,none,0.7500001591032349,9.859537051583787,-0.937887832310648,True,False,1,0.005434525856590465,0.2981801451891418,False,3,0.3758495000001858
sev3,31,none,0.7500009420013732,9.071092685324777,0.2781683349880657,True,True,0,0.009373149495268624,0.08251144000983124,False,3,0.3448987000010675
sev3,32,none,0.7500008477881384,8.451766350598831,-1.0303336510040095,True,True,0,0.016889884351070614,0.3171905064974627,False,2,0.25613700000030803
sev3,33,none,0.7500003472200077,9.805945392167644,-3.360675203112363,True,True,0,0.003154784772963811,0.05573266188637538,False,2,0.26797420000002603
sev3,34,none,0.7500007199700043,11.353595079327834,0.4375120165801824,True,True,0,0.005443122763795238,0.2014440390803926,False,2,0.2551433000007819
sev3,35,none,0.7500002366192942,10.763884118754602,-3.7287178961699095,True,True,0,0.020641606347105036,0.13197014367222248,False,3,0.3129138000003877
sev3,36,none,0.7500007332780612,11.339246964728936,3.933524791636064,False,False,-1,0.002538706856857584,0.23365947836645917,False,3,0.3520509999998467
sev3,37,none,0.7500009066276381,9.951685697954844,2.2706540092573224,True,True,0,0.012936168302234619,0.14575385574141597,False,2,0.25313289999940025
sev3,38,none,0.7500005261204732,8.73927985632325,-3.032159721099412,False,False,-1,0.01584418816242446,0.07929645890227066,False,2,0.2447351000009803
sev3,39,none,0.7500007715227149,11.013419300030712,-3.906667576490058,True,True,0,0.009498838268955314,0.3230754414887964,False,2,0.25298470000052475
sev3,40,none,0.7500009712200244,11.907649661176151,2.536870724307951,True,True,0,0.010176244362785873,0.7040549943104746,False,3,0.34835349999957543
sev3,41,none,0.75000098634126,8.735180937278272,4.311272410833917,False,False,-1,0.00010154800775010576,0.9637482533324451,False,2,0.24387789999855158
sev3,42,none,0.7500008863166753,9.619140963272573,-3.061923049971713,True,False,2,0.018521192103094747,0.47833091497045155,False,3,0.3309668999991118
sev3,43,none,0.7500003745115065,9.261143789708033,-3.028174007556613,True,True,0,0.024286869192303936,0.09643778994149432,False,3,0.34185550000074727
sev3,44,none,0.7500007253168588,9.112609997654614,4.630371268183065,True,True,0,0.000933654727583079,0.21396340318432738,False,2,0.3038445000001957
sev3,45,none,0.7500001332975406,8.645603571649035,-1.3549820848357887,True,True,0,0.0015773983026067507,0.2992539948349475,False,2,0.23910799999976007
sev3,46,none,0.7500005146733165,11.082268664764198,-4.482563792618949,False,False,-1,0.04063271403497187,4.426835702618108,False,3,0.3228874000014912
sev3,47,none,0.7500001654024379,10.571555595352615,-0.1126378616840542,True,True,0,0.0014496867452024505,0.30377000331468407,False,3,0.34893389999888313
sev3,48,none,0.7500007575384255,8.075393928093177,1.3311612073007204,True,True,0,0.007611010204610553,0.3868892973015615,False,2,0.2232374000013806
sev3,49,none,0.7500007788745711,11.723196307424068,-0.599149607335546,True,True,0,0.00420927682342486,0.3073535398349152,False,3,0.35347010000077717
sev3,50,none,0.750000494372231,9.052822402038707,-2.75593644498501,True,True,0,0.008742423710154164,0.5358596225156207,False,3,0.33104629999979807
sev3,51,none,0.7500005884746493,10.416886033140443,4.542992983704732,True,True,0,0.0016990773403600553,0.22093903879547838,False,3,0.34007089999977325
sev3,52,none,0.75000083048681,8.361908405104804,-2.440880584614704,True,True,0,0.006325279848505469,0.09335642711323233,False,3,0.3742101999996521
sev3,53,none,0.7500000390117848,9.480300218711909,-2.380788897390531,True,True,0,0.0222232188910332,0.3831431251096791,False,3,0.34772090000114986
sev3,54,none,0.7500005614983419,10.137516773469772,3.143688774432769,True,True,0,0.01966598629235715,0.19941686443360984,False,3,0.42735820000052627
sev3,55,none,0.7500009980904426,10.106531828037454,-1.5994010049196097,True,True,0,0.00024042488848946753,0.015808869918347845,False,2,0.29842459999963467
sev3,56,none,0.7500003734917841,9.397642025529729,3.0834811027990483,True,True,0,0.0016468955779394073,0.2638209902979969,False,3,0.4329811999996309
sev3,57,none,0.7500004362013378,11.355571344292631,4.154895922325972,True,True,0,0.006294675685176893,0.09916783232513104,False,3,0.4387953000004927
sev3,58,none,0.750000862645302,11.1614675973253,2.458715831349468,True,True,0,0.015714745242600782,0.06914821365095225,False,3,0.33197219999965455
sev3,59,none,0.750000260853285,10.154646281660645,-1.3508840623297158,True,True,0,0.003578334779620354,0.4130479601704944,False,2,0.23906750000060129
sev3,60,none,0.7500008742072182,9.032419459834616,-1.8120468966592476,False,False,-1,0.03561421254244511,0.42402108084054224,False,1,0.14302779999889026
sev3,61,none,0.7500008772386916,10.715022147862882,-4.896955363904596,True,True,0,0.00066390969972155,0.012874692345929084,False,3,0.3270931000006385
sev3,62,none,0.7500002094162841,8.045344134137952,1.5038482760985694,True,True,0,0.010766708753277484,0.2600837464016408,False,3,0.31093460000010964
sev3,63,none,0.7500004873270398,10.712248471473483,-2.3038992387629067,True,True,0,0.020052047170430503,0.24817114876206592,False,3,0.3555055999986507
sev3,64,none,0.7500008659972299,10.39303067821696,-3.1608710690707453,True,True,0,0.008083655907809404,0.10514297906990411,False,3,0.32474569999976666
sev3,65,none,0.7500009669685509,10.393081682784578,-4.509996813381688,True,True,0,0.018646957900061965,0.19820711911768107,False,1,0.14698049999969953
sev3,66,none,0.7500000958653574,9.571679394692463,-3.0417552502404046,True,True,0,0.002778448976516447,0.16636704773851196,False,3,0.3230710999996518
sev3,67,none,0.7500006150806191,10.669231899731487,1.0778996062245207,True,False,1,0.008876001914543264,0.02217151622367952,False,3,0.32023079999999027
sev3,68,none,0.7500001260692187,11.075771117193016,-4.285995981740829,True,True,0,0.01824639798611349,0.04992800424103905,False,2,0.2284111999997549
sev3,69,none,0.750000771838238,9.051770133456602,-4.701365608061257,False,False,-1,0.04637812450128866,0.24290630193790186,False,3,0.3062307999989571
sev3,70,none,0.750000157894383,11.87272233848199,-0.9926863611571912,False,False,-1,0.00681615123088163,0.13192543634091614,False,3,0.3200555000003078
sev3,71,none,0.7500005749767306,8.924613511764683,-2.5854539925945663,True,False,1,0.001834196387192758,0.06702184990396187,False,3,0.37165599999934784
sev3,72,none,0.7500005342669012,8.161537691107961,-2.5273095494772413,False,False,-1,0.007021882601847389,1.2912415719774515,False,3,0.3296071999993728
sev3,73,none,0.7500008812666991,11.361205192418964,2.4415427369847,True,False,1,0.0122407117083126,0.5027291730144592,False,3,0.31899439999870083
sev3,74,none,0.7500004311710682,10.887263616491392,2.70043087896606,True,True,0,0.0007930750611977546,0.17495732353583282,False,2,0.23629220000111673
sev3,75,none,0.7500009021899477,9.36073903809326,1.1159727122348375,False,False,-1,0.005525423100444606,0.935632824735889,False,2,0.23737760000039998
sev3,76,none,0.7500000231347087,8.935357105059081,-1.5023362250166628,True,True,0,0.01606662563907695,0.26159579748354744,False,2,0.2223680000006425
sev3,77,none,0.7500003446512071,11.72031053707846,4.4640407112766844,True,True,0,0.01257317540666751,0.5886525087747918,False,3,0.3211509999982809
sev3,78,none,0.7500000580277949,9.550515884971665,-2.5627338057548044,True,True,0,0.005610804895088553,0.020858329246457252,False,3,0.3101155000003928
sev3,79,none,0.7500007594264348,8.49315620461029,-3.9277521673829994,True,True,0,0.007754571819708829,0.511344302384261,False,3,0.33673409999937576
sev3,80,none,0.7500005079656291,9.043006095012478,-4.6954306395910415,True,True,0,0.006756146196882624,0.24884127040811777,False,2,0.22650959999918996
sev3,81,none,0.7500008737847133,10.258751301935668,-2.532008574327348,False,False,-1,0.022506370428502592,0.9401273806722314,False,3,0.30187610000029963
sev3,82,none,0.7500002313701748,9.998572818302303,4.378855639054862,True,True,0,0.010554421102400657,0.14278766155507228,False,3,0.3556869000003644
sev3,83,none,0.7500001264806113,11.450582375373475,1.4747500446545247,False,False,-1,0.030258758704619127,0.05311400034589586,False,3,0.31394899999941117
sev3,84,none,0.7500002537939952,8.272783293006876,3.829622809992664,True,False,1,0.009432105992026011,0.0031929200048126383,False,2,0.23393329999998969
sev3,85,none,0.7500005243320498,10.415760183019245,-4.4620626857525725,True,True,0,0.00757305681562005,0.045654820753834535,False,3,0.32236569999986386
sev3,86,none,0.750000956548956,10.343919465272135,-4.2591418691711205,True,True,0,0.012091394859228131,0.02307389167133067,False,3,0.3137877999997727
sev3,87,none,0.7500005196229919,8.159406332755275,1.8651652128107037,True,True,0,0.007284931702883736,0.4487573478119653,False,3,0.31714000000101805
sev3,88,none,0.7500008700076262,10.69074340630124,-1.294134517913359,True,True,0,0.012321539009967415,0.30261323458432776,False,3,0.319700299998658
sev3,89,none,0.7500006354900248,10.774546074131468,4.797310100665763,True,False,1,0.02806708672933728,0.14696180933339598,False,3,0.3215594000012061
sev3,90,none,0.7500000576907857,10.936177250562167,-2.570566563886245,False,False,-1,0.030364841086990814,0.06875366111585768,False,2,0.2257657999998628
sev3,91,none,0.7500006468578282,9.587672251944095,-4.536368973016261,True,True,0,0.023086390170040397,0.15440296176615576,False,3,0.30583779999869876
sev3,92,none,0.7500009062440081,11.791967770392096,2.5943474267600646,True,True,0,0.00999513297130645,0.16958459574014562,False,2,0.22718750000058208
sev3,93,none,0.7500005652016679,8.94721084707237,2.6816671121895688,True,True,0,0.003810336766445143,0.029191269691041022,False,2,0.23319509999964794
sev3,94,none,0.750000980094813,9.390645128825671,-3.9312747499576495,True,False,2,0.000559376363666594,0.012997160041509748,False,3,0.3160318999998708
sev3,95,none,0.7500004514442851,11.171844247218353,1.583731773142265,True,True,0,0.0032545821868282805,0.23620761564079285,False,2,0.2356737999998586
sev3,96,none,0.7500003625578775,11.674507845643038,0.1039136099735573,True,True,0,0.007659781297808209,0.048185519972716015,False,3,0.34290380000129517
sev3,97,none,0.7500005970609912,9.22412974574831,-1.353562261223964,True,True,0,0.014090458838274743,0.06284560377477444,False,2,0.2311714999996184
sev3,98,none,0.7500006795345802,11.801541851044083,-4.294144236796442,True,False,1,0.006728434050969266,0.16953243929833484,False,3,0.32018499999867345
sev3,99,none,0.7500007778566723,11.965597168564026,-3.5816767310129105,True,True,0,0.009317980602527932,0.47022055101122806,False,3,0.3040067000001727
sev3,100,none,0.7500005235356532,8.311269409333438,0.0941907845031213,True,True,0,0.000271007333243417,0.1499188745039624,False,3,0.3011394000004657
sev3,101,none,0.7500001260934833,9.625281430784382,-4.351322518698302,True,True,0,0.006884415472518306,0.11525454119851197,False,3,0.3083955000001879
sev3,102,none,0.7500002159224037,9.564240383749764,-1.3230307285071818,True,True,0,0.0023672194253996732,0.02449342899429041,False,3,0.3003333000015118
sev3,103,none,0.7500008886286582,9.78451834158708,-4.248122927915258,False,False,-1,0.09725053423103551,0.19239483791441714,False,3,0.28019940000012866
sev3,104,none,0.7500001553844953,10.625095438659784,3.561177735961442,True,False,1,0.007512364470163085,0.325109758461652,False,2,0.24607779999860213
sev3,105,none,0.7500002230195163,8.162897733790087,3.951557154022856,True,True,0,0.008963758471065513,0.3679650190215944,False,3,0.31061269999918295
sev3,106,none,0.7500002749086513,11.43379334706227,3.868297971002143,False,False,-1,0.019730058757871663,0.9240260610029836,False,1,0.1656996000001527
sev3,107,none,0.7500006412881234,9.177564495301011,-1.044164874615138,True,True,0,0.009410724080819038,0.3033592828863343,False,3,0.36246030000074825
sev3,108,none,0.7500006111636345,10.330347469628268,-4.725247572221841,True,False,2,0.0007161862439634024,0.12849981972415403,False,3,0.2973849000009068
sev3,109,none,0.7500006373094723,9.088250119190818,-1.151055402036624,True,True,0,0.00817738241310907,0.09532731203578271,False,3,0.33053169999948295
sev3,110,none,0.7500003310007797,9.56119790838632,4.954973334806972,True,True,0,0.00022810049873157518,0.010701424807812998,False,3,0.3088121000000683
sev3,111,none,0.750000861876721,11.545074967751177,-3.109067925740482,True,True,0,0.015334762181779652,0.23367972323858943,False,1,0.1393820000012056
sev3,112,none,0.7500008607729208,8.578457771497694,-4.6566200324802365,True,True,0,0.006237512753189064,0.1287559874798161,False,3,0.30754369999885967
sev3,113,none,0.7500004589998149,10.989289201682196,2.603569280624405,True,True,0,0.0002931239794756515,0.18716141562566646,False,2,0.21975149999889254
sev3,114,none,0.750000086439773,10.914738118966648,4.865436728271469,True,True,0,0.009088069952057947,0.15723279577209937,False,3,0.4412179999999353
sev3,115,none,0.7500003273671186,8.589083230029003,1.7428378961619115,True,True,0,0.004992707611817817,0.08997783383556479,False,3,0.315157499999259
sev3,116,none,0.7500008211117517,9.789993169062718,-4.795642124606784,False,False,-1,0.06649543317553305,0.03171010210657421,False,3,0.36507650000021385
sev3,117,none,0.7500009147723172,8.268090081469293,1.840943351710908,True,True,0,0.025286745189548345,0.25735121670964634,False,3,0.3078371999999945
sev3,118,none,0.7500001796836901,8.968164598781721,-4.0961388147374205,True,True,0,0.014791037969115513,0.040410724736579695,False,3,0.31430770000042685
sev3,119,none,0.7500006125856667,9.42240379588877,4.341456741594161,True,True,0,0.011192499429674851,0.04966067409353059,False,3,0.3747300999984873
sev3,0,anscombe,0.7500004227625668,9.684941232496328,-1.114190525880657,True,True,0,0.009785427342487453,0.05299374412186664,False,3,0.32012509999913163
sev3,1,anscombe,0.7500005816860961,9.542121810794695,1.5246636172351025,True,True,0,0.0014941923900138746,0.28859563973531266,False,3,0.3083247000013216
sev3,2,anscombe,0.7500005853309083,10.674876919703914,-4.3973818686072885,True,False,1,0.009647617117384315,0.13048217639313187,False,2,0.2268445999998221
sev3,3,anscombe,0.7500002119350786,9.237660635252489,4.257095293122376,False,False,-1,0.05208963983118145,0.08991102311985255,False,3,0.32143960000030347
sev3,4,anscombe,0.7500007367020672,10.840218975417912,2.9978444880524915,True,True,0,0.003851124772189739,0.12245628555059884,False,3,0.2941203000009409
sev3,5,anscombe,0.750000926760135,9.411629919801651,-0.0001494576329585,True,True,0,0.00311881003328069,0.055578632367882616,False,3,0.31914839999990363
sev3,6,anscombe,0.7500005310520411,10.49549918650154,-2.107654027989509,True,True,0,0.0060519091798032715,0.05192593798866829,False,3,0.2984676000014588
sev3,7,anscombe,0.7500000075754183,8.916261030802165,2.1216080527418137,True,True,0,0.0069714271865467855,0.2330642327434962,False,3,0.3020332000014605
sev3,8,anscombe,0.7500009612322215,11.093230621980933,-0.2883589426560231,True,True,0,0.006003610358341226,0.05229096515623327,False,3,0.32215480000013486
sev3,9,anscombe,0.7500004374923511,9.23870016987154,-1.42227148050842,True,True,0,0.006672928616922121,0.07474732300694775,False,2,0.23117570000067644
sev3,10,anscombe,0.7500004792771552,11.601901306473565,-2.3735461212688893,False,False,-1,0.03311238915744526,0.2100460137323723,False,3,0.31124520000048506
sev3,11,anscombe,0.7500006944062672,9.1161579303728,1.0041152275342569,True,True,0,0.019215872090599388,0.051612862466584364,False,3,0.3124745000004623
sev3,12,anscombe,0.7500007488781861,8.64986849722861,-0.5110697353208291,True,True,0,0.0052910088741336,0.32174599467664733,False,3,0.3209292000010464
sev3,13,anscombe,0.7500005491783535,9.46019617844404,-3.7990507542701337,True,True,0,0.0071529030984123,0.03511873176992353,False,3,0.3139745000007679
sev3,14,anscombe,0.7500001610825915,10.190344586686042,-4.347424054461055,True,True,0,0.002671708088947388,0.00010010304041685458,False,3,0.30311690000053204
sev3,15,anscombe,0.7500003496851955,9.590445180386002,3.269361727114948,True,True,0,0.019885184201725286,0.21363363711410743,False,3,0.304357600000003
sev3,16,anscombe,0.7500001364743214,8.231165595036767,-1.7088692071323566,True,True,0,0.019221649271278205,0.12527707213109496,False,3,0.33881859999928565
sev3,17,anscombe,0.750000681738428,10.972890089127022,2.868741550776579,True,False,1,0.010688146301462064,0.28514941577531694,False,2,0.22598810000090452
sev3,18,anscombe,0.7500002212355504,9.685246603764275,2.1272387900566514,True,True,0,0.005501211759901094,0.10882918744313841,False,3,0.3405273999997007
sev3,19,anscombe,0.7500000108352824,10.37066773784032,-3.0936776042940983,True,False,1,0.0054367998965767295,0.1494056942949391,False,2,0.24209460000020044
sev3,20,anscombe,0.7500003666891567,10.769933847412588,-2.675162221626657,True,True,0,0.0005572759310698818,0.07841446912896988,False,3,0.3259651999997004
sev3,21,anscombe,0.7500008146511637,10.993040045834364,-1.4648628330466118,True,True,0,0.023375887585522812,0.11733867554513955,False,2,0.2368719999994937
sev3,22,anscombe,0.7500003834903016,9.40086528672237,-2.4140801222567667,True,False,1,0.009770195566694095,0.058055832742812896,False,3,0.30859529999906954
sev3,23,anscombe,0.7500000742366324,11.809538494882172,2.886322013079789,True,True,0,0.009950641872550285,0.057949896919370136,False,2,0.22526970000035362
sev3,24,anscombe,0.7500003347429333,11.245736846224547,1.337907395116674,True,True,0,0.008397235220440944,0.00961676238479825,False,3,0.3212039000009099
sev3,25,anscombe,0.7500003957301147,8.336360241097506,0.6469247981177118,True,True,0,0.0021282339821055616,0.2994006406162396,False,3,0.3228581999992457
sev3,26,anscombe,0.7500002621074976,11.285853085239236,2.8511911231304907,False,False,-1,0.02020927753873378,0.3159931468720325,False,3,0.30496320000020205
sev3,27,anscombe,0.7500008745092492,11.42792449762451,2.5949831974877746,True,True,0,0.00996432640938354,0.23783253250970215,False,3,0.3121703000015259
sev3,28,anscombe,0.7500006524369022,8.567572006396798,4.198080740356442,True,True,0,0.0022537345427799263,0.14235265035560118,False,2,0.22858799999994517
sev3,29,anscombe,0.7500007844968194,9.84111910794314,2.285207900563954,True,True,0,0.006093428797159114,0.22947981056311262,False,3,0.3406403999997565
sev3,30,anscombe,0.7500001591032349,9.859537051583787,-0.937887832310648,True,False,1,0.005434525856590465,0.2981801451891418,False,3,0.30252830000063113
sev3,31,anscombe,0.7500009420013732,9.071092685324777,0.2781683349880657,True,True,0,0.009373149495268624,0.09782844748911723,False,3,0.309392500001195
sev3,32,anscombe,0.7500008477881384,8.451766350598831,-1.0303336510040095,True,True,0,0.016889884351070614,0.3171905064974627,False,2,0.2336900999998761
sev3,33,anscombe,0.7500003472200077,9.805945392167644,-3.360675203112363,True,True,0,0.00031323876326665623,0.05573266188637538,False,2,0.24261230000047362
sev3,34,anscombe,0.7500007199700043,11.353595079327834,0.4375120165801824,True,True,0,0.0063805454965720106,0.2014440390803926,False,2,0.23326100000122096
sev3,35,anscombe,0.7500002366192942,10.763884118754602,-3.7287178961699095,True,True,0,0.020641606347105036,0.7844459861707502,False,3,0.29783019999922544
sev3,36,anscombe,0.7500007332780612,11.339246964728936,3.933524791636064,False,False,-1,0.002538706856857584,0.5386111633635156,False,3,0.322477899999285
sev3,37,anscombe,0.7500009066276381,9.951685697954844,2.2706540092573224,True,True,0,0.006254852337042633,0.03458603175753261,False,3,0.29587350000110746
sev3,38,anscombe,0.7500005261204732,8.73927985632325,-3.032159721099412,False,False,-1,0.013873668032913346,0.023568368901429437,False,3,0.3055650999995123
sev3,39,anscombe,0.7500007715227149,11.013419300030712,-3.906667576490058,True,True,0,0.0024834542103419274,0.37880353148963763,False,2,0.23038310000083584
sev3,40,anscombe,0.7500009712200244,11.907649661176151,2.536870724307951,True,True,0,0.006585541106345658,0.41225892680984355,False,3,0.3063313000002381
sev3,41,anscombe,0.75000098634126,8.735180937278272,4.311272410833917,False,False,-1,0.00010154800775010576,0.9637482533324451,False,3,0.3100596000003861
sev3,42,anscombe,0.7500008863166753,9.619140963272573,-3.061923049971713,False,False,-1,0.00804072796804385,0.6586708024694001,False,3,0.3118445000000065
sev3,43,anscombe,0.7500003745115065,9.261143789708033,-3.028174007556613,False,False,-1,0.030304278193422324,0.1390102624459102,False,3,0.32710299999962444
sev3,44,anscombe,0.7500007253168588,9.112609997654614,4.630371268183065,True,True,0,0.000933654727583079,0.21396340318432738,False,2,0.2229434000000765
sev3,45,anscombe,0.7500001332975406,8.645603571649035,-1.3549820848357887,True,True,0,0.0015773983026067507,0.11891410733599894,False,2,0.22875849999945785
sev3,46,anscombe,0.7500005146733165,11.082268664764198,-4.482563792618949,True,True,0,0.009937740465973633,0.2464958151191592,False,3,0.3391464999986056
sev3,47,anscombe,0.7500001654024379,10.571555595352615,-0.1126378616840542,True,True,0,0.001186069624718315,0.30377000331468407,False,3,0.3310590000000957
sev3,48,anscombe,0.7500007575384255,8.075393928093177,1.3311612073007204,True,True,0,0.007611010204610553,0.3868892973015615,False,2,0.217985299999782
sev3,49,anscombe,0.7500007788745711,11.723196307424068,-0.599149607335546,True,True,0,0.00420927682342486,0.3073535398349152,False,3,0.31559030000062194
sev3,50,anscombe,0.750000494372231,9.052822402038707,-2.75593644498501,True,True,0,0.008742423710154164,0.6604714200137285,False,3,0.3227802999990672
sev3,51,anscombe,0.7500005884746493,10.416886033140443,4.542992983704732,True,False,1,0.0016990773403600553,0.01931291504432231,False,3,0.32521019999876444
sev3,52,anscombe,0.75000083048681,8.361908405104804,-2.440880584614704,True,True,0,0.006325279848505469,0.20481260711491434,False,3,0.3191199000011693
sev3,53,anscombe,0.7500000390117848,9.480300218711909,-2.380788897390531,True,True,0,0.0222232188910332,0.4945993051113615,False,3,0.31134170000041195
sev3,54,anscombe,0.7500005614983419,10.137516773469772,3.143688774432769,True,True,0,0.005274095555156551,0.019076976934661705,False,3,0.31320919999961916
sev3,55,anscombe,0.7500009980904426,10.106531828037454,-1.5994010049196097,True,True,0,0.00024042488848946753,0.015808869918347845,False,2,0.22733040000093752
sev3,56,anscombe,0.7500003734917841,9.397642025529729,3.0834811027990483,True,True,0,0.004983054635081211,0.19493728280073075,False,3,0.31440870000005816
sev3,57,anscombe,0.7500004362013378,11.355571344292631,4.154895922325972,True,True,0,0.0023243803554402432,0.08117205517381798,False,3,0.30928859999949054
sev3,58,anscombe,0.750000862645302,11.1614675973253,2.458715831349468,True,True,0,0.015714745242600782,0.11119167384799589,False,2,0.22915519999878597
sev3,59,anscombe,0.750000260853285,10.154646281660645,-1.3508840623297158,True,True,0,0.003578334779620354,0.4130479601704944,False,2,0.23150349999923492
sev3,60,anscombe,0.7500008742072182,9.032419459834616,-1.8120468966592476,False,False,-1,0.03561421254244511,0.42402108084054224,False,2,0.21726330000092275
sev3,61,anscombe,0.7500008772386916,10.715022147862882,-4.896955363904596,True,True,0,0.00066390969972155,0.012874692345929084,False,3,0.32480670000040845
sev3,62,anscombe,0.7500002094162841,8.045344134137952,1.5038482760985694,True,True,0,0.010766708753277484,0.2600837464016408,False,3,0.3171913999995013
sev3,63,anscombe,0.7500004873270398,10.712248471473483,-2.3038992387629067,True,True,0,0.020052047170430503,0.4600327837373035,False,3,0.31558590000167897
sev3,64,anscombe,0.7500008659972299,10.39303067821696,-3.1608710690707453,True,False,1,0.003273376742665264,0.21659915907158656,False,3,0.30584779999844613
sev3,65,anscombe,0.7500009669685509,10.393081682784578,-4.509996813381688,True,True,0,0.018646957900062135,0.19820711911768107,False,1,0.1381837999997515
sev3,66,anscombe,0.7500000958653574,9.571679394692463,-3.0417552502404046,True,True,0,0.004577603144160743,0.2778232277401944,False,3,0.31239000000095984
sev3,67,anscombe,0.7500006150806191,10.669231899731487,1.0778996062245207,True,False,1,0.008876001914543264,0.02217151622367952,False,3,0.3203270000012708
sev3,68,anscombe,0.7500001260692187,11.075771117193016,-4.285995981740829,True,True,0,0.01824639798611349,0.0615281757606434,False,2,0.23163089999980002
sev3,69,anscombe,0.750000771838238,9.051770133456602,-4.701365608061257,False,False,-1,0.04637812450128866,0.24290630193790186,False,3,0.30383849999998347
sev3,70,anscombe,0.750000157894383,11.87272233848199,-0.9926863611571912,False,False,-1,0.00681615123088163,0.13192543634091614,False,3,0.31253990000004706
sev3,71,anscombe,0.7500005749767306,8.924613511764683,-2.5854539925945663,True,False,1,0.001834196387192758,0.06702184990396187,False,3,0.3142282000007981
sev3,72,anscombe,0.7500005342669012,8.161537691107961,-2.5273095494772413,True,True,0,0.0025682925465792305,0.1251662930212869,False,3,0.2957741000009264
sev3,73,anscombe,0.7500008812666991,11.361205192418964,2.4415427369847,True,True,0,0.013466992042506955,0.5027291730144592,False,3,0.3244383999990532
sev3,74,anscombe,0.7500004311710682,10.887263616491392,2.70043087896606,True,True,0,0.0007930750611977546,0.17495732353583282,False,2,0.22988330000043788
sev3,75,anscombe,0.7500009021899477,9.36073903809326,1.1159727122348375,False,False,-1,0.005525423100444606,1.004516532233155,False,2,0.25593839999964985
sev3,76,anscombe,0.7500000231347087,8.935357105059081,-1.5023362250166628,True,True,0,0.01606662563907695,0.26159579748354744,False,2,0.24980930000128865
sev3,77,anscombe,0.7500003446512071,11.72031053707846,4.4640407112766844,True,True,0,0.010195760157108252,0.06382333372373594,False,1,0.14984170000025188
sev3,78,anscombe,0.7500000580277949,9.550515884971665,-2.5627338057548044,True,True,0,0.005610804895088553,0.020858329246457252,False,3,0.32821379999950295
sev3,79,anscombe,0.7500007594264348,8.49315620461029,-3.9277521673829994,True,True,0,0.007754571819708829,0.399888122382579,False,3,0.33780189999924914
sev3,80,anscombe,0.7500005079656291,9.043006095012478,-4.6954306395910415,True,True,0,0.006756146196882624,0.24884127040811777,False,2,0.21678940000128932
sev3,81,anscombe,0.7500008737847133,10.258751301935668,-2.532008574327348,False,False,-1,0.022506370428502592,1.412263335671811,False,3,0.29799889999958395
sev3,82,anscombe,0.7500002313701748,9.998572818302303,4.378855639054862,True,True,0,0.0060452803786156875,0.03133148155338983,False,3,0.2924726000001101
sev3,83,anscombe,0.7500001264806113,11.450582375373475,1.4747500446545247,True,True,0,0.018733929056310446,0.05311400034589586,False,3,0.31060230000002775
sev3,84,anscombe,0.7500002537939952,8.272783293006876,3.829622809992664,True,False,1,0.009432105992026011,0.06569078749245394,False,2,0.24364319999949657
sev3,85,anscombe,0.7500005243320498,10.415760183019245,-4.4620626857525725,True,True,0,0.00757305681562005,0.045654820753834535,False,3,0.3737590000000637
sev3,86,anscombe,0.750000956548956,10.343919465272135,-4.2591418691711205,True,True,0,0.012091394859228131,0.09195759916859725,False,3,0.3081419999998616
sev3,87,anscombe,0.7500005196229919,8.159406332755275,1.8651652128107037,True,True,0,0.007284931702883736,0.24629096719097876,False,3,0.3235218000008899
sev3,88,anscombe,0.7500008700076262,10.69074340630124,-1.294134517913359,True,True,0,0.012321539009967415,0.18267833791167654,False,3,0.3037797999986651
sev3,89,anscombe,0.7500006354900248,10.774546074131468,4.797310100665763,True,False,1,0.02806708672933728,0.14696180933339598,False,3,0.3274366000005102
sev3,90,anscombe,0.7500000576907857,10.936177250562167,-2.570566563886245,False,False,-1,0.030364841086990814,0.026181188611441808,False,2,0.22995999999875494
sev3,91,anscombe,0.7500006468578282,9.587672251944095,-4.536368973016261,True,True,0,0.023086390170040397,0.30030099551647105,False,3,0.3387416999994457
sev3,92,anscombe,0.7500009062440081,11.791967770392096,2.5943474267600646,True,True,0,0.0014458336653241405,0.16958459574014562,False,2,0.24328170000080718
sev3,93,anscombe,0.7500005652016679,8.94721084707237,2.6816671121895688,True,True,0,0.003810336766445143,0.09807497718830716,False,2,0.24689570000009553
sev3,94,anscombe,0.750000980094813,9.390645128825671,-3.9312747499576495,True,False,2,0.0009096083582724102,0.012997160041509748,False,3,0.3431311000003916
sev3,95,anscombe,0.7500004514442851,11.171844247218353,1.583731773142265,True,True,0,0.0032545821868282805,0.23620761564079285,False,2,0.23124969999844325
sev3,96,anscombe,0.7500003625578775,11.674507845643038,0.1039136099735573,True,True,0,0.007659781297808209,0.06327066002896627,False,3,0.30646140000135347
