arm,found,err,secs,score,net_score,s_err,r_err,severity_continuous,drift_jitter_px,speckle_sigma,magnification,rotation_deg
severity_heavy,1,0.849219767865474,2.936892900000202,0.4037311375141144,0.7268770337104797,0.0132348079493412,0.1582113294835858,0.8126143164873892,2.0388759231619167,0.3092533740804601,9.177759869101877,-4.208677172485857
severity_heavy,1,0.1100830163317352,2.702561799999785,0.4012709558010101,0.7381891012191772,0.0052305157078616,0.3386929242113489,0.8936138977010355,2.0515893362262685,0.3584,10.82079479897547,0.509129441716186
severity_heavy,1,0.1053232067821581,3.2184785999997985,0.5539671182632446,0.8962467908859253,0.0018867522775008,0.1330631974611478,0.8286937520680078,1.8791591533967644,0.3085869943650164,9.705470097468076,-2.31415039803881
severity_heavy,1,2.06736027240082,2.782158800000616,0.4911524653434753,0.8594518899917603,0.0054790079935259,0.0300250058140334,0.8078243148705619,2.045584435799707,0.2825116801737564,8.711200485073466,2.139169263684747
severity_heavy,0,,4.369733800000176,0.1158727630972862,0.1158727630972862,0.0881296158177221,0.1575902219781366,0.84750110179835,1.8643731033783344,0.2737091469900039,9.520251594025872,0.058521907982679
severity_heavy,1,0.2618099080301763,4.179079100000308,0.3195827007293701,0.817389190196991,0.0053874796057358,0.4741175780196768,0.8340122748448278,2.0870506845284087,0.3157298505252151,11.311045219833154,0.8321662295182888
severity_heavy,1,0.717013210814162,3.20815279999988,0.3000859022140503,0.7876297235488892,0.0013393611239294,0.5511255686209815,0.7870648899822641,1.813831555016873,0.2540395537492754,8.599450826223189,-0.7983391641209394
severity_heavy,1,0.7151272265608012,4.209393799999816,0.2277041375637054,0.4496797323226928,0.0136495166180123,1.5629849036545511,0.9178631028493316,2.238247072075749,0.3271583647915593,11.820000165054031,-3.6088096236612808
severity_heavy,1,2.030091671231357,4.791374300000825,0.413485437631607,0.8617020845413208,0.0010111844619336,0.1621154352823854,0.9203761218905124,2.3520000000000003,0.3490517242473229,10.113971808948715,0.061183749277843
severity_heavy,1,0.7496847362880308,2.827333100000033,0.3440986275672912,0.8517349362373352,0.0033577405374313,0.052918701295785,0.990064807672595,2.024071718359902,0.3584,11.717659321751947,-2.2975011732964576
severity_heavy,0,,4.9634847999996055,0.0483420863747596,0.1639496982097625,0.3199059469549341,0.0259735568152711,0.9483857688690503,2.3520000000000003,0.3584,8.431474259471333,0.2848614991833829
severity_heavy,0,,4.123949800000446,0.0875089168548584,0.1982564777135849,0.0076471529265832,1.9401835339219755,0.875984396408045,1.977141753859167,0.3336962023307071,10.701968883321994,2.760464770426055
severity_heavy,1,2.02407427614284,3.9882455000006303,0.2886860370635986,0.7860974669456482,0.0111054373713673,0.0799139697391106,0.8875292633099461,2.2022213187789226,0.3458734560421006,11.49583591364184,-2.805146891240246
severity_heavy,0,,4.440862699999343,0.0820289105176925,0.0820289105176925,0.171366529978908,0.6597782788225102,0.8332872579505973,2.109579895665676,0.2828851941254118,8.523094485466487,-4.859157154819482
severity_heavy,1,1.2742184634678564,4.566867900000034,0.2363698631525039,0.5562041997909546,0.0065859763559894,0.4519692895832101,0.8533901977765663,2.169649054191657,0.3273422805902807,10.58781262414663,0.8998040090861963
severity_heavy,1,0.9090859259524292,2.740329299999757,0.6120438575744629,0.9018230438232422,0.0175012540821149,0.6879188019499692,0.8759239928165067,2.025831446605268,0.2917127766026171,11.83687142431495,1.2820354309483708
severity_heavy,1,0.2990305539374339,2.7212751999995817,0.4861808121204376,0.8629740476608276,0.0039626519779518,0.0737006902390284,0.9877181924772922,2.108407423890749,0.3510702454275375,8.9435994509562,1.206826982238019
severity_heavy,0,,2.8001422999996066,0.0,0.0606273524463176,0.1239931625013099,0.8736903584708956,0.8179585046348385,2.174568567081567,0.3090594918189273,10.004964771850837,1.018583392473083
severity_heavy,1,4.1391926775066255,2.690554300000258,0.3294515013694763,0.3294515013694763,0.0134354190989077,0.4486338466374437,0.8421504029156643,1.6612266779687517,0.2791150611393695,11.21936045719913,-3.3495655326419858
severity_heavy,1,0.8072305318274288,3.944205300000249,0.234078049659729,0.8126800060272217,0.0088957575262684,0.0210919242964591,0.8943980291442172,2.224332912245378,0.3157570981906069,8.115637528834549,3.93370447969984
severity_heavy,1,824.6675049556582,3.9280361000000994,0.3530203998088836,0.3808092474937439,0.0069281582772572,0.09624575343798,0.8049087202899234,1.833457769138516,0.3282957738921982,9.887301706333249,0.861802898060632
severity_heavy,0,,4.746256299999914,0.2621558010578155,0.2621558010578155,0.0634218188797318,0.3149526737121175,0.7893657370228535,1.8018766233809456,0.2913328761389419,11.473709446641678,-2.000244246208122
severity_heavy,1,514.9578486240988,3.3665766000003714,0.198249951004982,0.198249951004982,0.2250122421169018,0.2902519576786709,0.9993146832487064,2.3520000000000003,0.3584,10.322743706109932,0.6063492606758949
severity_heavy,1,0.8975016481210223,4.886076400000093,0.2683202028274536,0.7483778595924377,0.0095774616840018,0.6767961804739855,0.9327674255523316,2.159987567346493,0.3582354310721861,11.251439864373468,-2.245805617527865
severity_heavy,1,1.9693888552867744,3.8790995999997904,0.4588207602500915,0.8673824071884155,0.0002677006225754,0.1844792726254081,0.8981755493526746,1.9563482310338207,0.3489768963850452,8.082585304353247,-4.118462412875392
severity_heavy,0,,3.8435364000006302,0.0,0.0336277149617672,0.2298214759993566,2.0827784406841183,0.9881166531577994,2.351835098930023,0.3464184176990484,9.534217201812304,1.3352542831826462
severity_heavy,1,0.2145931049600103,4.259544200000164,0.2837496697902679,0.8532323241233826,0.0011931460173875,0.8429686344365934,0.9086640739029198,2.109936641964668,0.3512210007934331,10.699918914089729,-2.9039343990618507
severity_heavy,1,614.9604058457493,4.064522300000135,0.1823381632566452,0.1823381632566452,0.2526797930173103,0.3991834322985763,0.7645089165996781,1.9803889240500443,0.2935266377085838,11.548682297282037,-4.037505669204242
severity_heavy,1,678.729485377717,2.853318400000717,0.3893007636070251,0.3893007636070251,0.2492188641367937,0.3776225365253878,0.8878734618833877,1.8829462499750296,0.2787681509600684,11.789927172657183,2.131030065028458
severity_heavy,1,0.7062744620000473,2.439396400000078,0.4991514086723327,0.6565256714820862,0.002543680688949,0.1696852847947871,0.9484747772512896,2.178423666511424,0.3584,10.414562297155625,3.235937868792768
severity_heavy,0,,4.363173400000051,0.0780937448143959,0.1396811157464981,0.0214371498870467,1.7191866965615974,0.9536711495145244,2.01835283136431,0.3387835545427687,11.286386139415182,3.9526235505621017
severity_heavy,1,0.1456278894466858,2.797191799999382,0.4586970508098602,0.7140259146690369,0.0013481061715521,0.0207954846468156,0.8857416786082122,1.9291662076977751,0.308281484415142,8.46871289706886,3.021155863854572
severity_heavy,1,0.5647400171165298,4.169306200000392,0.2492271959781646,0.5996560454368591,0.0005269419988311,0.7208020475899666,0.9094714905148096,2.016916530190118,0.3198499658299061,9.384874975652432,4.437520474590219
severity_heavy,1,0.4767808777119166,3.636114300000372,0.2083964347839355,0.7713626623153687,0.0132478544462085,0.852943560140372,0.986176457171054,2.343265433756072,0.3584,8.817111911214212,0.866720301639825
severity_heavy,0,,3.7521299,0.0214009918272495,0.0214009918272495,0.1322274056756111,0.2508698156560256,0.8610303636928043,2.066088294972277,0.3475934206351596,11.65515576842956,-2.853460745338002
severity_heavy,1,2.027685184596147,2.813922499999535,0.3201972842216491,0.7516265511512756,0.0013683553890836,0.3105980236319379,0.8960669272954112,2.1660349551692697,0.2857555948781977,9.4318030059894,1.171441301361753
severity_heavy,1,58.08196402409557,3.402524299999641,0.0575728230178356,0.1472693383693695,0.2089206665118673,0.4857405221185069,0.9512721999732014,2.161173430737078,0.3414686932034918,8.1463778099091,-3.802803297879811
severity_heavy,0,,3.846553600000334,0.0967676863074302,0.3382242023944855,0.0078064830276835,0.0941312513863348,0.8011042590172558,1.7468345447017066,0.3152665313193942,11.588475501241268,4.905868748613665
severity_heavy,1,1.525016206737636,4.259167000000161,0.3330486118793487,0.8889022469520569,8.523266703613012e-06,0.3704022045997805,0.8508119386897265,1.9569200413426184,0.3018250918413829,8.197227611998079,3.994082316093346
severity_heavy,0,,3.964171300000089,0.1205047592520713,0.1205047592520713,0.1057802785102735,0.4367167481415754,0.7723358150983286,1.8870390310687664,0.2749752936745041,8.94634708645476,3.375726411142164
severity_heavy,1,0.3246523268234067,4.207358300000124,0.1750682741403579,0.6159704923629761,0.0051631951972945,0.5609351951072981,0.7856617351085313,1.7446129768220973,0.3230155381776561,11.743559977026258,-2.7392650831099905
severity_heavy,1,1.6692720709382047,4.613481199999114,0.2499144524335861,0.5128564238548279,0.0043010229927764,0.0934921764069551,0.770251383744553,1.831989373831259,0.2483983509152104,9.86515649198356,3.9281779355903534
severity_heavy,1,2.184942948665224,3.964474099999279,0.4555433094501495,0.7800459861755371,0.0327243156036602,0.2723336797226967,0.7686139185433488,1.9943018402776795,0.2789315860532698,11.26782492316493,0.2624303097285851
severity_heavy,1,0.8084518761701384,3.952644599999985,0.2588595151901245,0.7083349227905273,0.0121767794339195,0.827406233558214,0.8234844682778402,2.0264670634670967,0.3127896084126262,11.730325288639314,4.761153649560233
severity_heavy,1,0.9024815198945252,4.150833199999397,0.4431072473526001,0.805186927318573,1.7323697596267413e-05,0.1809449753238006,0.8364007756067673,2.2229310438734613,0.3015544839468557,8.427430866382053,-4.718744462674685
severity_heavy,1,1.5952948001538896,4.107275100000152,0.3415994644165039,0.8270314335823059,0.0249881918778253,0.2981088316382569,0.7537384354607114,1.87246564821046,0.2913438515720444,8.99208686252668,4.63549237088769
severity_heavy,0,,4.747902199999771,0.2744289338588714,0.3917180597782135,0.0851113052142243,0.8801657372004064,0.7813235162976909,1.56242244250074,0.2478442257279696,11.07779537311446,-3.7293537570486057
severity_heavy,1,1.3547008862496437,3.68755450000026,0.2770785093307495,0.7724094390869141,8.654055149404631e-05,0.3780150393686354,0.771070674005844,1.8450100896415325,0.3060420177699049,9.0714390603859,3.252169567129556
severity_heavy,0,,4.643638500000634,0.045327603816986,0.045327603816986,0.1072983260477512,2.144578073471619,0.9933479155936622,2.223607705583243,0.3426719070671212,11.100443251680211,0.3695004329712406
severity_heavy,1,288.19017382377655,3.8635883999995713,0.1199943050742149,0.1199943050742149,0.2949560894023358,0.0359429244978048,0.936734504017033,2.09517099375153,0.3112012091509832,11.346810999641736,4.266998761002995
severity_heavy,1,325.9661624747838,3.9997609999991255,0.4893108308315277,0.5610125660896301,0.0052431566360076,0.018247731108864,0.9648693975046336,2.159498537168807,0.3204195973160763,9.30966504237268,1.7404220443927765
severity_heavy,1,0.4217574726247084,2.5332171999998536,0.4704077243804931,0.5130678415298462,0.0043314001996714,0.1089283895166204,0.8300200503104923,2.290087773686177,0.2859467149095507,11.103198394247416,-4.05012526173012
severity_heavy,0,,4.001549799999339,0.1419947147369384,0.1419947147369384,0.0168659634274498,0.9680201950364468,0.7627716642820002,1.7980345083864222,0.2695616904262457,9.584471168560729,-4.70966098153632
severity_heavy,0,,3.0346143999995547,0.0,0.1447973698377609,0.1331495727821182,0.4164263826395883,0.8852629610515588,1.953559042685301,0.3584,10.890739075250144,0.6970768321400511
severity_heavy,1,971.3852665744632,4.243687300000602,0.0604892335832119,0.0604892335832119,0.3560838049265304,0.7899124610967039,0.8452131738789663,1.9460848815353824,0.3184094303784435,8.849010626338195,1.240378304098975
severity_heavy,0,,4.29350549999981,0.0735164582729339,0.0735164582729339,0.1232656958951046,0.5137704079059349,0.7767828616018667,1.7364639500860828,0.2725671750001731,11.870759230151446,-4.240642120345265
severity_heavy,0,,4.385145100000045,0.120310254395008,0.1533877104520797,0.0042016184555922,0.3351157522470656,0.9299090877818352,2.0349833040069005,0.3260729513512752,8.810456865010321,4.232068517755458
severity_heavy,1,0.9897378051659996,4.42702669999926,0.2691769897937774,0.7478426694869995,0.0076801310794708,0.5550328504134867,0.8820120270800118,2.1568992977949204,0.3251942026395769,9.078912342127394,1.76880959191294
severity_heavy,1,78.37303369402508,4.473593300000175,0.1524976044893264,0.3216292560100555,0.0032327739016074,0.5604299580063916,0.8248411619894976,1.6401553113808731,0.3318926755090102,11.018671096785686,-4.356909592996889
severity_heavy,0,,4.005482900000061,0.2251149117946624,0.2251149117946624,0.0444130459849726,3.9880112559160703,0.9748062536613736,2.1620264375423117,0.3530578224463563,8.92333274724288,4.21355473941872
severity_heavy,0,,4.205907100000331,0.0636290609836578,0.1832865625619888,0.0182357707952116,7.394684976033836,0.796236160212167,2.124724067187807,0.2764478252979645,10.857787257406716,-2.9618692460363585
severity_heavy,1,0.2700094994560757,3.745955700000195,0.1952217072248459,0.1952217072248459,0.0117642303360747,0.20808777565016,0.7749591100350215,1.8577575891578209,0.3143296289410863,9.885165352698898,-0.1827766058459285
severity_heavy,1,112.54543353147804,4.111880999999812,0.2862548530101776,0.5424144864082336,0.0015815584567048,1.1894883449389164,0.9939823348308472,2.336834556587239,0.3524145348465601,9.68369293637702,3.427566321934963
severity_heavy,1,5.322872534212575,4.093749300000127,0.4610575437545776,0.7007767558097839,0.0137239647910055,0.2707268263526078,0.7937731510562189,2.0208681317560586,0.2891839535815063,11.677155164515074,0.1586495223478969
severity_heavy,1,0.8180780575098076,3.845506399999977,0.4885989129543304,0.883433997631073,0.0035954116546198,0.2389405414538357,0.8921616529381236,1.6355052076985617,0.3038813128231176,10.875055917903955,0.7701950770500758
severity_heavy,1,1.2880270006904138,4.26922839999952,0.2509326636791229,0.8646917343139648,0.0208400377364231,0.6490642564466194,0.8992359086724623,2.174127848915677,0.3584,8.983343199026166,-2.0417920099517928
severity_heavy,1,0.2559632223324768,4.0622714000001,0.2962707877159118,0.8522011637687683,0.0029441350315041,0.2346366847674922,0.7507542203555206,1.916467387797237,0.3257718863093639,8.623920311675167,0.6267433142696373
severity_heavy,1,5.040348857808261,3.0050999000004595,0.4630290865898132,0.8164829015731812,0.0034093566900474,0.3489949967958999,0.7908586297573386,2.145373056633824,0.3093278546207795,8.823117711248358,0.7522472442982133
severity_heavy,1,0.4229468794659068,4.173927199999525,0.4188025593757629,0.7037274837493896,0.0013605364761616,0.2064686612694131,0.9274083613611716,2.1987735803380133,0.3272603957095835,11.983695744819949,-0.8648278747695395
severity_heavy,1,0.4300967615078312,1.4345865999994205,0.4226464629173279,0.8321791291236877,0.035170160768285,0.8091327059980251,0.943325813422486,2.3520000000000003,0.33949169557666,10.252866681191575,-1.088546732504204
severity_heavy,1,542.2958142938537,4.860501199999817,0.3307181000709533,0.4000969231128692,0.0129542774472702,0.745743677328754,0.9888499292382376,2.3520000000000003,0.3285990321578892,9.209773303916451,-2.2067340143281653
severity_heavy,1,1.033016396414685,4.5312402999998085,0.3118279278278351,0.7950807809829712,0.0138312965202008,0.3926334905300197,0.974657552667514,2.1910950274363548,0.34226202652315,9.614260171882638,3.3362842765261504
severity_heavy,1,134.81230692708343,5.157679800000551,0.057796437293291,0.2511626482009887,0.0691648611631879,0.1519879087065607,0.9753476746007989,2.23703014619762,0.3402027352339888,10.76483922546018,-0.0306283587107669
severity_heavy,1,0.658914486858101,2.540996699999596,0.4358992278575897,0.5220587253570557,0.0011614951533865,0.3589630466930491,0.7997216074841862,1.9134853519715544,0.2889443082208029,10.30762714130112,2.4815648446948995
severity_heavy,1,579.3938798350936,4.291823100000329,0.2705504596233368,0.4005080461502075,0.0114487203525613,0.548486543073494,0.8598328778792657,2.0708590545223045,0.2986877246776607,11.677254801876256,1.5543699140750924
severity_heavy,1,900.115855346144,3.8532675999995263,0.1299789398908615,0.4098183512687683,0.2301151880082466,0.2731656955768708,0.9249435950308204,2.2801414063681094,0.3550107475734708,11.545989304521331,-1.699330303082549
severity_heavy,1,0.3241100290041092,4.415910200000326,0.5644041299819946,0.8452553153038025,0.0087440556826617,0.2902286878119131,0.8030399085439971,1.9509303517793557,0.2626046288385683,8.462626905431417,-4.098625694187918
severity_heavy,1,0.6114504742735314,1.8885122000001504,0.3624522089958191,0.7539471983909607,0.0017565887513984,0.0816967459447153,0.7732488958729364,2.0739684563922145,0.2907469039615591,11.727114443072496,-1.166137973558271
severity_heavy,1,1.993399680861209,4.599612099999831,0.0481554567813873,0.514396071434021,0.0074626395810329,0.834346227257174,0.9921677985177038,2.2492981118335558,0.3584,8.839062504543001,-3.616119615745097
severity_heavy,1,2.222327622529978,2.698231699999269,0.4955103695392608,0.8309133052825928,0.0209411850385376,0.5269002937256188,0.7585792336733561,1.991316915020757,0.2543040516106823,8.774449469610184,-0.5943951257296565
severity_heavy,1,0.9163859310753149,4.123483399999714,0.4002622067928314,0.8179382085800171,0.0033283980785624,0.4614353446515973,0.8461170660558346,1.9724296172762303,0.313261339625563,8.211985736751998,-3.716273419348066
severity_heavy,1,2.945335245844021,2.5175376999995933,0.3916413187980652,0.8032042384147644,0.0132286870794474,0.1190161483334043,0.8519494616635419,2.1045097298799,0.3166952428060518,8.738461539723211,-0.1307828903366008
severity_heavy,1,0.1354150741100846,2.9867831999999908,0.5622882843017578,0.81499183177948,0.0097037862983254,0.4082377557977529,0.7786283550203287,1.66856810807225,0.2690938910916522,11.92002572940604,-0.911179441298552
severity_heavy,0,,4.160700499999621,0.0,0.029795940965414,0.1538369974783793,3.0014758563048254,0.851051033436267,2.255957838614748,0.3328817500113203,11.259384160428256,1.587077990802344
severity_heavy,1,3.173144600829948,4.412106800000402,0.2276224941015243,0.5802180171012878,0.0100718328834853,0.1950916743512399,0.9459304912470876,2.3449945467693114,0.3446164377028247,11.41817950984383,0.1616548203507353
severity_heavy,0,,3.8607153000002654,0.0216439012438058,0.0216439012438058,0.1477632931658165,0.1274290120301824,0.8677259619901454,2.1061269616510883,0.292134402829553,8.346967598122612,0.0461574385266914
severity_heavy,1,0.262558386002086,4.194087999999283,0.2832463085651397,0.7887179255485535,0.0086840063533518,0.175407780951895,0.9635547076537496,2.0390709435566423,0.3584,9.259728199974688,-2.178660028454208
severity_heavy,1,2.7657277678835617,3.711992699999428,0.3857426047325134,0.7944958209991455,0.0063337980231212,0.1450706443348905,0.9722758662173056,2.344634699144392,0.3584,8.429329125418159,-0.7880556476641001
severity_heavy,0,,3.957320999999865,0.2685001790523529,0.3743076920509338,0.0155756688697365,0.362129334328038,0.9950326639016158,2.2205998305623136,0.3523433416787792,10.07222984627781,-1.9454534741683025
severity_heavy,1,1.0154172120407328,4.515745299999253,0.5278000235557556,0.7782378792762756,0.0032549098591236,0.007473817639646,0.9967199253453818,2.3520000000000003,0.3413822064403276,8.528385417777722,-1.0409106716401508
severity_heavy,1,0.0529608210843779,3.272358999999597,0.3912515342235565,0.7623420357704163,0.0035508554616541,0.3204540095274701,0.8380381515377191,2.000686460021281,0.2973103245159288,9.828499851540515,4.985080469774296
severity_heavy,0,,4.593159099999866,0.0700591206550598,0.0700591206550598,0.240602752808525,0.2104698925922212,0.8511132612515713,2.053506465484677,0.2948874206545453,8.621558055599124,2.6164624664036564
severity_heavy,1,141.99318986186108,4.857268099999601,0.0693684890866279,0.3321812450885772,0.0143142985255565,2.5765181435254885,0.8713595735811034,2.307124895510763,0.288150231385611,10.209714741505127,-2.407323874026708
severity_heavy,1,3.916401791637148,4.022610999999415,0.510934054851532,0.8664529919624329,0.00479143929565,0.0130498164254901,0.8920357940176888,2.10930499328963,0.3584,10.333729164796114,-0.7050574860679903
severity_heavy,1,0.6495591868819844,4.650894599999447,0.3254650235176086,0.3302164375782013,0.0035574281095066,0.3185706535723365,0.9744979460353844,2.3520000000000003,0.3164113527007006,9.458848340074578,-3.986381031424719
severity_heavy,1,3.060167435995047,3.938364499999807,0.3687963485717773,0.6992211937904358,0.0086032163797945,0.3501885671396987,0.8731773020570344,1.935888324497564,0.3215807217173062,9.561696297253102,-1.472723792863666
severity_heavy,1,758.9200640838906,3.579123599999548,0.1861507147550583,0.1861507147550583,0.1208083985590023,0.0688176942976412,0.8688887656469505,1.8178279647148012,0.3349652484101448,9.403173616868184,-0.0491575817965896
severity_heavy,1,0.746282318530933,4.327360899999803,0.3828358054161072,0.8580858707427979,0.0104371711186182,0.1931577287083418,0.8374654425407093,2.168562007475372,0.2991954184141379,11.896245186000318,-0.7092550317055659
severity_heavy,1,6.337945033676926,4.531653500000175,0.2782759070396423,0.4382762014865875,0.0227466556220034,0.1116956721735791,0.9280595675108751,2.11078862533872,0.3584,10.27902504451354,-4.5539357878213735
severity_heavy,1,0.1434379475078776,4.661841500000264,0.1598173081874847,0.504776656627655,0.0043173164160697,0.3215771489617482,0.8659048353956463,2.163549439837758,0.3211977502993432,10.045934123523097,-1.2101209689600658
severity_heavy,1,0.4184528763045642,4.13999049999984,0.2897668778896332,0.8982700705528259,0.0036574131079078,0.4153558074575585,0.9111498021888138,2.170984038066526,0.3341210885614042,9.808220130063129,4.391532563292168
severity_heavy,1,1.7772973404370438,3.761370799999895,0.466275542974472,0.8421090841293335,0.0024707802408916,0.3699364818006483,0.7753935717828753,1.724187644946297,0.2777634670881158,8.01981520093407,-3.694306102701076
severity_heavy,1,3.236214180311415,4.8324254000008295,0.606900155544281,0.6177813410758972,0.002612258683317,0.079815288427973,0.7897623125124753,1.941852791762446,0.2962074184163337,9.294852463392187,2.8161938279292764
severity_heavy,1,99.21295679032708,4.3448575000002165,0.0781094282865524,0.5705187916755676,0.0049344240717006,0.3669087598461077,0.9900416264709794,2.3520000000000003,0.3584,8.782698539323682,-1.000966737849641
severity_heavy,1,1.4599131721708918,3.1508398999994824,0.5656558871269226,0.7703275084495544,0.0079539314513593,0.0414158438437,0.7604687279531329,2.160198915004125,0.3326653561177538,9.723277837598232,2.360765394343237
severity_heavy,1,2.9540298717666422,3.2546688000002177,0.42473965883255,0.7694879770278931,0.0138016490154479,0.2106956731590378,0.9488771697871874,2.158537825722622,0.3250505538163188,9.966194795223808,0.2775693811600472
severity_heavy,1,0.5425818811680648,4.545554600000287,0.3169766664505005,0.8238629698753357,0.0130841900951602,0.0489126649516382,0.8548958140729173,2.058245950685092,0.3209409695321725,9.955678112785325,-4.118271605050886
severity_heavy,1,13.807106399151566,4.291654600000584,0.101846270263195,0.3613927364349365,0.0284710170872263,1.0248954128075796,0.7997752563764979,1.8113367683706345,0.3102710947563106,11.180599721097291,1.915449232302154
severity_heavy,1,754.3450879917732,3.113503000000492,0.1367441266775131,0.1367441266775131,0.2261389959075438,0.2591951132367396,0.9269565312693788,1.8179189342485895,0.3462282144232037,11.91826270018978,-3.483496348733333
severity_heavy,0,,3.958201700000245,0.1588360071182251,0.2339852005243301,0.1140184133648663,2.7703964885659724,0.776472685975848,1.827558979236709,0.3279205143489034,10.39923869044356,2.114047274562103
severity_heavy,0,,4.20574409999972,0.1569342911243438,0.3168110847473144,0.0203474433360679,0.5096059516821589,0.7680703542525886,1.7890700363314522,0.26943404988313,10.104643390611658,-2.774296745320617
severity_heavy,1,179.54129054519265,2.86763080000037,0.5944045186042786,0.6987214088439941,0.0001380221487581,0.1712842907837513,0.8874215371493904,2.118799104395439,0.3499606184355847,8.603654173116723,-2.249303616784929
severity_heavy,1,0.9324563078548024,1.4672784999993382,0.5100348591804504,0.5112990736961365,0.0011898205786846,0.0719927032543292,0.834198220712801,2.309324440638369,0.3269064588707758,9.99976615110137,2.131259544247984
severity_heavy,1,893.762011210899,3.7774590000008175,0.2391074150800705,0.33191779255867,0.0187462216990342,0.6495970024168041,0.8192186717143844,1.9737829773760864,0.3268734567990218,8.867715635417323,3.330868575920295
severity_heavy,1,0.550732782586312,4.753128199999992,0.240125373005867,0.5742025375366211,0.0199990113685584,0.4485290013763885,0.900099414415727,2.3520000000000003,0.2875848099912563,10.085290236297787,4.312150461875085
severity_heavy,0,,3.904180599999563,0.2976293563842773,0.2976293563842773,0.0469153138998619,0.1736306738135551,0.932734673489352,2.105360393686407,0.3401694476217093,9.798146497740442,1.568368426814985
severity_heavy,1,0.9403984420049653,4.818740999999136,0.2633094787597656,0.6287993788719177,0.0215399854763041,0.0725890327508863,0.8710876733006895,2.208297798406304,0.3292517102070749,11.356609644859184,-0.2502977967505497
severity_heavy,1,4.170992620820645,4.100849400000698,0.210128515958786,0.6812569499015808,0.0008754952418922,0.1379103774897034,0.8458799507343261,2.138824456031046,0.286770129883439,8.493190544089156,-1.96020161349004
severity_heavy,1,0.2484554320072077,2.593296299999565,0.6242974400520325,0.7031168341636658,0.0014508504315064,0.2485497950239859,0.8137296022028554,1.8940385157850657,0.2914814010674038,10.65330486886631,-2.9999473240307992
severity_heavy,0,,4.421866600000612,0.0898416712880134,0.1018769368529319,0.0414988291119665,0.3096430992840959,0.9094217836765444,2.3520000000000003,0.3151649462699872,10.843725049109835,4.21032757521847
severity_heavy,1,3.2647851640692536,2.695756099999926,0.4073295295238495,0.5572505593299866,0.0020831306798539,0.0607717824374193,0.8787925886777774,2.029255795547076,0.324362776079676,10.981758643537589,0.895266869564936
severity_heavy,0,,4.021160100000088,0.0,0.0378446318209171,0.0586389269958821,0.0015929229082697,0.7594544910830409,1.8741591470863377,0.3241180721333255,8.88664221891868,0.4168249415867251
severity_heavy,1,1.5337670023544892,3.942295200000444,0.4922199249267578,0.9269942045211792,0.0042602508832954,0.0064869766096826,0.7634267034362168,1.7830260763539103,0.308782638662718,8.04236853623893,3.385619652892462
severity_heavy,1,405.31800380177935,2.8234287999994194,0.0937523394823074,0.0937523394823074,0.304476381606484,0.3437340721999018,0.9679562294733156,2.145252901556172,0.3584,11.502125576235615,-0.0085977807046546
